#Position (bp)	mapping quality
510360.0	21.18197038581219
1531079.0	25.933621171177972
2551798.0	21.84451525093935
3572517.0	31.652003750632392
4593236.0	29.060249675096273
5613955.0	27.58360166985563
6634674.0	29.970145119669688
7655393.0	26.88500788046305
8676112.0	24.423104227145853
9696831.0	29.69738902940268
1.071755E7	23.49514415329925
1.1738269E7	27.03092895653515
1.2758988E7	22.424815822085936
1.3779707E7	16.401702804570494
1.4800426E7	26.627077491057097
1.5542849E7	27.2380439891767
1.60532085E7	27.3514265104639
1.6841864E7	27.946888364667018
1.7862583E7	28.158085216779664
1.8883302E7	30.857587537205532
1.9904021E7	26.94897736035818
2.092474E7	30.789983530735892
2.1945459E7	31.7874251782123
2.2966178E7	29.938770819440897
2.3986897E7	32.965660567859516
2.5007616E7	31.435255605254618
2.6028335E7	28.366465400356454
2.7049054E7	31.788961128125365
2.8069773E7	27.596070299646982
2.90063125E7	26.34664893851348
2.9516672E7	19.621972747795486
3.0111211E7	34.42356282946123
3.113193E7	23.529558900653733
3.2152649E7	27.58702447272409
3.3173368E7	22.678377805136208
3.4194087E7	26.50244332299855
3.5214806E7	23.80797563874077
3.6235525E7	25.29366611005861
3.7256244E7	26.706563448434192
3.8276963E7	21.86863669774493
3.9297682E7	25.932406635348258
4.0318401E7	19.519533134723837
4.08600465E7	38.49418775377948
4.1370406E7	23.613326995224135
4.2359839E7	26.568778562100658
4.3380558E7	28.87102742941395
4.4401277E7	29.706874722740192
4.5421996E7	23.88306710218205
4.6442715E7	30.63714383962037
4.7463434E7	29.0112341316561
4.8484153E7	28.022746113178243
4.9504872E7	24.06063842267146
5.0525591E7	26.957264473037853
5.154631E7	24.892697254886006
5.2132722E7	34.836206447806774
5.26430815E7	30.938113942638655
5.3587748E7	26.53412137843287
5.4608467E7	24.663377400018152
5.5629186E7	21.898993771267726
5.6649905E7	20.83232922292141
5.7670624E7	26.953262943948502
5.8691343E7	19.976596157458587
5.9712062E7	28.727908247858984
6.0732781E7	30.90987575634403
6.17535E7	29.57938020388814
6.24094815E7	32.95600676818951
6.2919841E7	26.14237980762364
6.3794938E7	31.199734236755642
6.4815657E7	23.450472375599734
6.5836376E7	21.553564123439088
6.6857095E7	24.132438423452395
6.7877814E7	24.548413874242886
6.8898533E7	33.228663918427365
6.9919252E7	17.492476691253035
7.0939971E7	14.61069051412291
7.1904594E7	23.673510063789223
7.24149535E7	31.830396114674482
7.2981409E7	15.451516435444212
7.4002128E7	11.786224662967411
7.5022847E7	26.290620597205884
7.6043566E7	22.696203587284803
7.7064285E7	24.198912759171275
7.8085004E7	24.910118498334732
7.9105723E7	24.7488617421666
7.9997623E7	26.8268925115337
8.05079825E7	27.807173825557907
8.1147161E7	30.845843301013876
8.216788E7	23.354262969384692
8.3188599E7	8.43165705439805
8.4209318E7	14.72705498969765
8.5230037E7	9.929645772599986
8.6250756E7	10.332632725235955
8.7271475E7	9.73557649828056
8.78641845E7	19.882154334897123
8.8374544E7	11.837151337152472
8.9312913E7	30.732721986206823
9.0333632E7	32.89270688728264
9.1354351E7	29.31183898241949
9.237507E7	25.803903184827202
9.3395789E7	21.980357026274422
9.4416508E7	29.03664784459988
9.5112036E7	28.89588468880827
9.56223955E7	29.552089643756595
9.6457946E7	21.91159140145431
9.7478665E7	15.698339785203945
9.8499384E7	29.959542150901026
9.9520103E7	25.030635034215553
1.00540822E8	22.976958351485973
1.01386574E8	22.511484987267437
1.018969335E8	15.976916153827442
1.0258226E8	26.874047771253267
1.03602979E8	28.592254175536567
1.04623698E8	31.65070173644549
1.05644417E8	30.976844769201307
1.06665136E8	32.08739794874566
