#Position (bp)	Coverage
510360.0	2.8216443506978903
1531079.0	2.466063627697731
2551798.0	2.730982768029203
3572517.0	2.6549353935804074
4593236.0	2.6557779369248538
5613955.0	2.8161521437339756
6634674.0	2.9958872128372254
7655393.0	3.5033461706894844
8676112.0	2.6124241833452695
9696831.0	2.9299072516530016
1.071755E7	2.8642447137752898
1.1738269E7	3.88156093890679
1.2758988E7	3.076030719522219
1.3779707E7	2.8342687850427004
1.4800426E7	2.4084728510001283
1.5542849E7	3.671626516018245
1.60532085E7	3.9901292149366143
1.6841864E7	2.8527234233907666
1.7862583E7	3.1060311407938914
1.8883302E7	2.8675708005827265
1.9904021E7	3.1494182042266283
2.092474E7	3.1284036056936335
2.1945459E7	3.292108797818009
2.2966178E7	2.8046592646947888
2.3986897E7	3.075954302800281
2.5007616E7	2.638432320746454
2.6028335E7	2.81222549986823
2.7049054E7	3.0322909635266906
2.8069773E7	3.4074275094320767
2.90063125E7	2.929478154770285
2.9516672E7	4.175535611401826
3.0111211E7	3.1689789256396717
3.113193E7	2.7385930897729933
3.2152649E7	3.2574753678534445
3.3173368E7	2.8822957150792727
3.4194087E7	2.966182661437673
3.5214806E7	2.71889325073796
3.6235525E7	2.825592547998029
3.7256244E7	3.1066493324803397
3.8276963E7	2.263190946773794
3.9297682E7	3.0689700103554456
4.0318401E7	3.3158303117704286
4.08600465E7	3.156587611072045
4.1370406E7	2.6698105823010456
4.2359839E7	3.3016618677618426
4.3380558E7	3.4246712366478924
4.4401277E7	3.116118148089729
4.5421996E7	2.561755977894014
4.6442715E7	2.8490701162611844
4.7463434E7	2.487247714601178
4.8484153E7	3.94135604412184
4.9504872E7	2.8227416164487975
5.0525591E7	2.8878545417494923
5.154631E7	2.2634270548505513
5.2132722E7	3.031169258078301
5.26430815E7	2.700860220995747
5.3587748E7	2.7750820744984663
5.4608467E7	3.0976194231713134
5.5629186E7	3.082048046524068
5.6649905E7	3.5238709184408243
5.7670624E7	2.882482838077865
5.8691343E7	2.54513142206621
5.9712062E7	3.319567873234455
6.0732781E7	3.046574032618184
6.17535E7	2.795122849677531
6.24094815E7	1.6944040048893712
6.2919841E7	3.359277562630659
6.3794938E7	2.8738937944723277
6.4815657E7	2.888754887486174
6.5836376E7	2.6606744853382764
6.6857095E7	3.3770812535085564
6.7877814E7	2.6979805411675497
6.8898533E7	3.212865636869697
6.9919252E7	2.947774069063082
7.0939971E7	2.2021055745998654
7.1904594E7	2.8705409965801785
7.24149535E7	3.47967769537935
7.2981409E7	4.058036540908908
7.4002128E7	5.137848908465503
7.5022847E7	2.822503548968913
7.6043566E7	3.2188574916308994
7.7064285E7	2.5095349454649125
7.8085004E7	3.102183852754774
7.9105723E7	2.7006698219588348
7.9997623E7	2.9814292322833356
8.05079825E7	3.915812108462261
8.1147161E7	3.1276002504117195
8.216788E7	2.6392954378237303
8.3188599E7	2.4124935462159516
8.4209318E7	2.0112587303655562
8.5230037E7	3.001410770251166
8.6250756E7	2.4452635838071006
8.7271475E7	2.21758192019547
8.78641845E7	2.4654826958105645
8.8374544E7	3.0881650991391547
8.9312913E7	2.962435302958013
