#Position (bp)	insert size
510360.0	255.88023379383634
1531079.0	272.7972081218274
2551798.0	263.91187219379765
3572517.0	270.06712886541214
4593236.0	271.49716488999775
5613955.0	277.0146500271297
6634674.0	271.85562814608545
7655393.0	270.147237642083
8676112.0	273.35050005747786
9696831.0	256.7040741130645
1.071755E7	262.1363046300303
1.1738269E7	263.0817649849755
1.2758988E7	259.0834462729913
1.3779707E7	270.9685311029796
1.4800426E7	264.33647030066
1.5542849E7	269.9583849831769
1.60532085E7	243.31870129870128
1.6841864E7	262.9564086558469
1.7862583E7	264.8039957327126
1.8883302E7	271.86640862014855
1.9904021E7	268.76894622024093
2.092474E7	271.256338028169
2.1945459E7	274.8979803699509
2.2966178E7	264.6729920564872
2.3986897E7	274.0936713955126
2.5007616E7	276.26219297214715
2.6028335E7	269.06054950751684
2.7049054E7	271.66442675488474
2.8069773E7	251.6256769954719
2.90063125E7	277.59234669241914
2.9516672E7	269.28454231433506
3.0111211E7	273.017203894508
3.113193E7	268.00043365134434
3.2152649E7	274.9233307453416
3.3173368E7	272.82577224997453
3.4194087E7	269.81983946090577
3.5214806E7	274.17316729323306
3.6235525E7	268.7350150686461
3.7256244E7	273.7273350975203
3.8276963E7	278.98161960575385
3.9297682E7	271.9882397934793
4.0318401E7	271.9789533026402
4.08600465E7	284.7719298245614
4.1370406E7	277.1138417058186
4.2359839E7	275.4243943191312
4.3380558E7	265.23395462595937
4.4401277E7	277.40623133585507
4.5421996E7	275.6076804551381
4.6442715E7	275.07627906976745
4.7463434E7	273.5961465331474
4.8484153E7	261.67170929507176
4.9504872E7	268.4990376390077
5.0525591E7	269.11212668721436
5.154631E7	271.655674635889
5.2132722E7	281.49461684610515
5.26430815E7	275.04732222363566
5.3587748E7	272.6017994001999
5.4608467E7	276.31613153555145
5.5629186E7	274.7602368526696
5.6649905E7	257.1189591078067
5.7670624E7	268.40231626799437
5.8691343E7	268.56694292050895
5.9712062E7	254.26305078747126
6.0732781E7	266.6828933163215
6.17535E7	271.16954116498533
6.24094815E7	269.25429116338205
6.2919841E7	267.3917424428607
6.3794938E7	270.4829249469419
6.4815657E7	271.8976568246296
6.5836376E7	258.0620851628714
6.6857095E7	264.9508155583438
6.7877814E7	272.9962751971954
6.8898533E7	269.0820219360992
6.9919252E7	281.13709426527015
7.0939971E7	290.51921323433635
7.1904594E7	260.035747883349
7.24149535E7	273.69517743403094
7.2981409E7	277.05257054503284
7.4002128E7	283.7211143155182
7.5022847E7	270.7775266386826
7.6043566E7	263.2202527042996
7.7064285E7	274.6972870662461
7.8085004E7	272.28208126278867
7.9105723E7	283.01237320254154
7.9997623E7	279.5162976206849
8.05079825E7	275.4880503144654
8.1147161E7	272.8236696547778
8.216788E7	269.1726232188741
8.3188599E7	274.14968114546986
8.4209318E7	268.62722664735696
8.5230037E7	282.3350014435569
8.6250756E7	293.1137918169382
8.7271475E7	288.3063835579148
8.78641845E7	273.8338129496403
8.8374544E7	282.96877859103387
8.9312913E7	270.85871319080275
9.0333632E7	274.3329223181258
9.1354351E7	265.8837275848913
9.237507E7	268.35495906311536
9.3395789E7	274.2625931069309
9.4416508E7	261.5217346518335
9.5112036E7	271.79118511263465
9.56223955E7	271.0636765428057
9.6457946E7	249.47161572052403
9.7478665E7	254.48375414948194
9.8499384E7	269.3624745861168
9.9520103E7	260.29267134991454
1.00540822E8	263.3219595882577
1.01386574E8	275.6895670879269
1.018969335E8	258.5503655564582
1.0258226E8	274.5221810355136
1.03602979E8	278.35623829974674
1.04623698E8	273.1785833425998
1.05644417E8	272.60213854021384
1.06665136E8	277.23808405729045
1.076372215E8	273.64268253799554
1.08147581E8	250.0106856634016
1.08706574E8	269.0580650744202
1.09727293E8	261.587240584166
1.10748012E8	266.3116163546045
1.11768731E8	264.8938185443669
1.1278945E8	278.30013383894715
1.13638349E8	261.1945745992602
1.141487085E8	295.1333872271625
1.14830888E8	290.4274002837774
1.15851607E8	282.0019431195902
1.16872326E8	284.71476258992806
1.17893045E8	285.84466019417476
1.18913764E8	287.02915228231683
1.196339415E8	286.8483724763082
1.20144301E8	264.0673105062921
1.20955202E8	274.4572025052192
1.21975921E8	271.4475634208003
1.2299664E8	271.68666477111174
1.24017359E8	269.5028059466378
1.246429705E8	278.385195035461
1.2515333E8	276.9171939477304
1.26058797E8	277.26438155971834
1.27079516E8	291.72500326754675
1.28100235E8	296.0597844977407
1.290844785E8	278.85332092590437
1.29594838E8	294.5763747454175
1.30141673E8	237.57671256553553
1.31162392E8	272.1123329225519
1.32183111E8	274.3183086020306
1.3320383E8	277.7570881723221
1.33904959E8	284.0282907662083
1.344153185E8	278.0171821305842
1.35245268E8	273.3291043973766
1.36265987E8	287.68779371008554
1.37286706E8	278.1659169903905
1.379154055E8	284.89863913655563
1.38425765E8	268.7145756691615
1.39328144E8	271.5443598615917
1.40348863E8	265.844173183292
1.413579265E8	261.4151095848904
1.41868286E8	267.07762557077626
1.42390301E8	258.50779603876947
1.4341102E8	269.29596634496414
1.44431739E8	271.33720015729455
1.452602935E8	276.075297579243
1.45770653E8	276.90398394955577
1.46473177E8	272.6803432555645
1.47493896E8	267.64444222311073
1.48514615E8	268.83455840778015
1.491610745E8	264.0062162162162
1.49671434E8	266.79297940957576
1.50556053E8	267.0710198892017
1.51576772E8	275.14866705584745
1.524486985E8	277.27407747664984
1.52959058E8	282.43046357615896
1.5361821E8	262.2625258799172
1.54638929E8	251.950648655878
1.55659648E8	281.7263656002469
1.562379865E8	285.5957583547558
1.56748346E8	279.8603764868923
1.57701086E8	273.0568755160077
1.58721805E8	271.70217492984096
1.59504311E8	270.67676767676767
1.600146705E8	270.7679537399739
1.60763243E8	274.822313602424
1.61783962E8	267.5397220315717
1.62676022E8	262.02133148129775
1.631863815E8	264.69139784946236
1.638254E8	272.04116326312413
1.64846119E8	270.235766836446
1.65790573E8	267.47719725481517
1.663009325E8	273.2545620437956
1.66887557E8	267.345371602357
1.67908276E8	266.891857179553
1.687668165E8	273.87840332256576
1.69277176E8	274.2875536480687
1.69949714E8	278.30726451164406
1.70970433E8	282.6707347447074
1.71720922E8	293.2174170616114
1.722312815E8	288.45664952241
1.73011871E8	258.62452290076334
1.73949528E8	280.1725197541703
1.744598875E8	266.50144927536235
1.75053309E8	276.18092354277064
1.76074028E8	274.5773108351905
1.76602689E8	304.96153846153845
1.771130485E8	265.5132418325923
1.78115466E8	270.89633027522933
1.787021015E8	298.72285497342443
