#Position (bp)	mapping quality
510360.0	24.60042174821157
1531079.0	27.117824484883094
2551798.0	24.572426062982597
3572517.0	32.51824446108126
4593236.0	30.348030151883595
5613955.0	29.893650820201707
6634674.0	31.769933443024822
7655393.0	28.4956474223131
8676112.0	26.91795824475772
9696831.0	32.30564384704395
1.071755E7	25.724549408276236
1.1738269E7	32.065520629744995
1.2758988E7	27.16166070808037
1.3779707E7	17.17843585709265
1.4800426E7	28.918905173388936
1.5542849E7	32.363844213245365
1.60532085E7	33.52950612598434
1.6841864E7	30.837136581094125
1.7862583E7	31.292428284900378
1.8883302E7	33.04208469849532
1.9904021E7	28.502840722613588
2.092474E7	31.843018827217254
2.1945459E7	32.25729999772288
2.2966178E7	31.98497872721513
2.3986897E7	34.09112296896265
2.5007616E7	32.709471852890424
2.6028335E7	30.017601225546077
2.7049054E7	32.93693237782108
2.8069773E7	31.56863764301399
2.90063125E7	27.286344404049125
2.9516672E7	24.126998936614672
3.0111211E7	36.20478435903952
3.113193E7	25.342129456926564
3.2152649E7	29.866245686163783
3.3173368E7	23.167045430645462
3.4194087E7	27.753204058457733
3.5214806E7	25.24313567608111
3.6235525E7	29.00668980581905
3.7256244E7	27.060730808288696
3.8276963E7	24.463871308379286
3.9297682E7	27.406464827601173
4.0318401E7	21.008494365666927
4.08600465E7	38.20102934386166
4.1370406E7	24.61608118830817
4.2359839E7	27.377155303464992
4.3380558E7	32.27167420976046
4.4401277E7	30.12707591846169
4.5421996E7	25.059241120055596
4.6442715E7	31.71118583794182
4.7463434E7	30.163194487273294
4.8484153E7	34.62270333046403
4.9504872E7	26.047381307223045
5.0525591E7	28.033123439790046
5.154631E7	25.437531948234735
5.2132722E7	35.542157231726705
5.26430815E7	31.489200711898338
5.3587748E7	28.055243746533183
5.4608467E7	26.188673172582455
5.5629186E7	22.38346669713753
5.6649905E7	25.89966598475231
5.7670624E7	28.911066321440373
5.8691343E7	21.707992700694252
5.9712062E7	32.19289694678951
6.0732781E7	32.25313873988925
6.17535E7	30.441390864232986
6.24094815E7	33.072766604645764
6.2919841E7	30.427590646272577
6.3794938E7	32.99348855661037
6.4815657E7	24.60630726776762
6.5836376E7	23.329492293150196
6.6857095E7	26.369581008475816
6.7877814E7	26.70483647259284
6.8898533E7	35.48293433499215
6.9919252E7	18.23015066282901
7.0939971E7	14.194698040011799
7.1904594E7	26.29147957775593
7.24149535E7	34.26241623674418
7.2981409E7	16.690511465962683
7.4002128E7	12.855918485408202
7.5022847E7	28.479648662950353
7.6043566E7	25.356768556175492
7.7064285E7	25.3291203436318
7.8085004E7	26.877161208282022
7.9105723E7	25.76607043184337
7.9997623E7	28.343430263227305
8.05079825E7	30.57809972711486
8.1147161E7	32.49736682798956
8.216788E7	24.657023841978692
8.3188599E7	8.871405564276616
8.4209318E7	15.977409357743893
8.5230037E7	10.586456989200862
8.6250756E7	10.721328900284636
8.7271475E7	10.028420094803382
8.78641845E7	20.925162646196004
8.8374544E7	12.066734970319045
8.9312913E7	31.688733506748623
9.0333632E7	32.93212185607896
9.1354351E7	30.053248413832815
9.237507E7	26.322983179760854
9.3395789E7	23.24415590372775
9.4416508E7	31.910932904606717
9.5112036E7	32.27197107737775
9.56223955E7	30.26760255328326
9.6457946E7	26.77920462287776
9.7478665E7	17.376663587300257
9.8499384E7	32.150840606952244
9.9520103E7	29.20713351772559
1.00540822E8	26.384425650326282
1.01386574E8	26.1894047191221
1.018969335E8	22.496655450252188
1.0258226E8	28.590039264259445
1.03602979E8	29.33927218990348
1.04623698E8	32.613037841816634
1.05644417E8	32.30720900420114
1.06665136E8	33.2572735865762
1.076372215E8	35.163817198028205
1.08147581E8	23.771769728333712
1.08706574E8	30.497308910659434
1.09727293E8	25.346285714587477
1.10748012E8	31.97663445960928
1.11768731E8	12.728483734332274
1.1278945E8	19.23693185459165
1.13638349E8	24.218096645331617
1.141487085E8	9.60460959168728
1.14830888E8	11.303063187878701
1.15851607E8	16.052531882543416
1.16872326E8	11.606474098641595
1.17893045E8	15.260007439616306
1.18913764E8	8.144892777442426
1.196339415E8	8.393695404584202
1.20144301E8	32.309085450015665
1.20955202E8	29.934828540028974
1.21975921E8	34.762787836320854
1.2299664E8	34.98837497429153
1.24017359E8	35.835329771028626
1.246429705E8	27.00913461683407
1.2515333E8	7.7832676094824915
1.26058797E8	19.31357913278833
1.27079516E8	11.964400869218164
1.28100235E8	7.964371290574095
1.290844785E8	21.597935148614958
1.29594838E8	7.598138159999118
1.30141673E8	21.83047479322355
1.31162392E8	24.194475690120694
1.32183111E8	20.34559038177791
1.3320383E8	16.522956161811393
1.33904959E8	10.72623081373072
1.344153185E8	26.463492570725528
1.35245268E8	30.59646903428448
1.36265987E8	9.34485418637431
1.37286706E8	8.384732837725254
1.379154055E8	20.839245879283794
1.38425765E8	32.51479764337104
1.39328144E8	25.620974804916663
1.40348863E8	31.684406635339965
1.413579265E8	30.75004016993423
1.41868286E8	24.127233259693174
1.42390301E8	32.48629722433784
1.4341102E8	34.99272505834006
1.44431739E8	30.779431992951555
1.452602935E8	24.905757733298675
1.45770653E8	22.962179446040267
1.46473177E8	29.154664614694756
1.47493896E8	26.535609808478036
1.48514615E8	30.712535706850225
1.491610745E8	19.970300981974823
1.49671434E8	30.368057385022738
1.50556053E8	32.75351289031556
1.51576772E8	30.725116189294795
