#Position (bp)	insert size
510360.0	260.9224148606811
1531079.0	265.25084017600386
2551798.0	266.21771252814153
3572517.0	266.53476366674624
4593236.0	267.51843519560055
5613955.0	270.448613858463
6634674.0	267.26762187563065
7655393.0	266.0263959390863
8676112.0	265.3804983602123
9696831.0	262.51790497263306
1.071755E7	266.8428276223668
1.1738269E7	266.0080126166917
1.2758988E7	263.0438765517895
1.3779707E7	274.646625087433
1.4800426E7	263.95934559752845
1.5542849E7	266.5185331008493
1.60532085E7	261.65806706807894
1.6841864E7	266.33237349650557
1.7862583E7	266.3652024368205
1.8883302E7	264.45130266488013
1.9904021E7	266.0906462990957
2.092474E7	266.1510851419032
2.1945459E7	264.6146937006357
2.2966178E7	266.3842572339229
2.3986897E7	265.7263177894794
2.5007616E7	267.6649805328183
2.6028335E7	263.3238286202931
2.7049054E7	267.20065892689047
2.8069773E7	263.5231403154505
2.90063125E7	270.6716356953237
2.9516672E7	267.21652691371384
3.0111211E7	266.21852463745313
3.113193E7	265.54740888820544
3.2152649E7	267.93531958931345
3.3173368E7	269.24140423932215
3.4194087E7	267.53477026542816
3.5214806E7	266.79508325232825
3.6235525E7	266.24763754897765
3.7256244E7	264.62338666666665
3.8276963E7	267.7627230155966
3.9297682E7	267.5075702174914
4.0318401E7	267.853669975768
4.08600465E7	267.50497287522603
4.1370406E7	274.0004591067095
4.2359839E7	269.2306679404095
4.3380558E7	263.31152178991357
4.4401277E7	267.1065631808279
4.5421996E7	268.1943652849741
4.6442715E7	265.7017444172964
4.7463434E7	266.1007601263406
4.8484153E7	262.33882430580235
4.9504872E7	268.3837551854747
5.0525591E7	267.2548316338629
5.154631E7	269.82773705821404
5.2132722E7	263.66340996168583
5.26430815E7	269.6065337412526
5.3587748E7	265.50009204712813
5.4608467E7	268.7120253164557
5.5629186E7	268.3432226020081
5.6649905E7	263.4535692636319
5.7670624E7	269.6085409252669
5.8691343E7	271.00196809612595
5.9712062E7	262.2526066479732
6.0732781E7	265.02162577093094
6.17535E7	264.14754911978514
6.24094815E7	262.602114448733
6.2919841E7	267.41431727133175
6.3794938E7	265.9674209416725
6.4815657E7	268.25125761186126
6.5836376E7	268.88254792207385
6.6857095E7	265.8946994493923
6.7877814E7	268.05240340495556
6.8898533E7	263.90718618387945
6.9919252E7	277.44335332116685
7.0939971E7	284.18004812951216
7.1904594E7	262.8842349197565
7.24149535E7	263.80862403100775
7.2981409E7	272.68316854187975
7.4002128E7	278.40707795146744
7.5022847E7	266.1569027945409
7.6043566E7	264.3955456570156
7.7064285E7	267.9324178313757
7.8085004E7	270.73377100983413
7.9105723E7	275.34437503581864
7.9997623E7	273.4579093085902
8.05079825E7	270.40911617565314
8.1147161E7	263.1555862361937
8.216788E7	272.6638075583645
8.3188599E7	280.163195920102
8.4209318E7	276.0520298334152
8.5230037E7	279.0830659744502
8.6250756E7	284.91116714697404
8.7271475E7	286.59964059750666
8.78641845E7	272.7955789012913
8.8374544E7	276.3622618395177
8.9312913E7	265.93982372881356
9.0333632E7	266.2018601352826
9.1354351E7	262.8079793874678
9.237507E7	266.9629802671357
9.3395789E7	267.59486690720945
9.4416508E7	264.7499850003
9.5112036E7	264.546018735363
9.56223955E7	271.20613354037266
9.6457946E7	264.0350091202919
9.7478665E7	265.67212409768086
9.8499384E7	264.0359367249077
9.9520103E7	261.0724382679232
1.00540822E8	262.7761919306917
1.01386574E8	268.28427890861843
1.018969335E8	263.82559229018875
1.0258226E8	267.95854675023065
1.03602979E8	268.00258196229134
1.04623698E8	265.52237442922376
1.05644417E8	261.9270535081037
1.06665136E8	267.1848335232308
1.076372215E8	266.1165276635734
1.08147581E8	261.8229847494553
1.08706574E8	266.262035359849
1.09727293E8	266.30792615110846
1.10748012E8	262.5614065278495
1.11768731E8	273.7133185391357
1.1278945E8	275.01691169405206
1.13638349E8	266.1609399326551
1.141487085E8	290.09781576448245
1.14830888E8	285.5205023520014
1.15851607E8	272.96062104657847
1.16872326E8	273.59553638352224
1.17893045E8	274.5360541641021
1.18913764E8	280.6641221374046
1.196339415E8	285.0876988746605
1.20144301E8	265.7676551785555
1.20955202E8	268.9574315813581
1.21975921E8	264.8211109679082
1.2299664E8	266.40811781044465
1.24017359E8	264.87348070593725
1.246429705E8	267.5518667153107
1.2515333E8	280.0969038658912
1.26058797E8	270.4302772005213
1.27079516E8	284.3289307735426
1.28100235E8	287.4279800545677
1.290844785E8	273.2611662326532
1.29594838E8	287.66331658291455
1.30141673E8	260.03554428485313
1.31162392E8	270.143177129384
1.32183111E8	269.85574886049943
1.3320383E8	272.271857039898
1.33904959E8	275.8023251508756
1.344153185E8	268.6253974371327
1.35245268E8	263.15035749543785
1.36265987E8	278.5882637544927
1.37286706E8	283.32880498021876
1.379154055E8	282.73611674098095
1.38425765E8	261.70015062401376
1.39328144E8	268.2870026134649
1.40348863E8	263.90540464063383
1.413579265E8	264.3658290588439
1.41868286E8	256.9519230769231
1.42390301E8	264.3378547525992
1.4341102E8	262.34341112873466
1.44431739E8	266.7584443023547
1.452602935E8	270.24016079632463
1.45770653E8	270.91269903521845
1.46473177E8	269.05042139620986
1.47493896E8	266.81635999777643
1.48514615E8	265.36716481770117
1.491610745E8	269.0431123164687
1.49671434E8	262.85155963302753
1.50556053E8	264.9404857433264
1.51576772E8	268.6249430554439
1.524486985E8	268.6966093524024
1.52959058E8	274.4464831804281
1.5361821E8	263.6620461493362
1.54638929E8	258.3013223389813
1.55659648E8	278.73434738519484
1.562379865E8	280.6696171263895
1.56748346E8	275.64111542222645
1.57701086E8	273.6117912371134
1.58721805E8	267.2316589334947
1.59504311E8	266.82768553920283
1.600146705E8	265.4293330371522
1.60763243E8	266.4779230460462
1.61783962E8	266.35770772107935
1.62676022E8	263.47262730098015
1.631863815E8	255.09895884012843
1.638254E8	265.66579815876327
1.64846119E8	265.94929500258854
1.65790573E8	267.53519136912405
1.663009325E8	270.53312604640035
1.66887557E8	267.60791064602705
1.67908276E8	268.2115272302526
1.687668165E8	271.52648475120384
1.69277176E8	279.81406761177755
1.69949714E8	285.14714455360036
1.70970433E8	285.7958561852529
1.71720922E8	287.0427409586434
1.722312815E8	280.85559756353706
1.73011871E8	280.009527842473
1.73949528E8	286.200026957811
1.744598875E8	260.58287382419724
1.75053309E8	269.6846176513924
1.76074028E8	268.95597816516994
1.76602689E8	258.2761904761905
1.771130485E8	265.25825227021636
1.78115466E8	265.67514211886305
1.787021015E8	285.8099767491017
1.79212461E8	265.4086940760656
1.80156904E8	266.67051439745165
1.80794673E8	283.94553625837904
1.813050325E8	264.78754462234474
1.82198342E8	265.90407097041174
1.827149935E8	259.7644787644788
1.83225353E8	267.5378148790453
1.84101867E8	261.1486155704613
1.846122265E8	279.5809209848563
1.85260499E8	284.533791997517
1.85946661E8	275.6622021491979
1.864570205E8	270.13742535339026
1.87214185E8	281.7542987904544
1.877245445E8	263.5419187554019
1.88322656E8	263.57240378002496
1.88970029E8	270.7528879959819
1.894803885E8	251.06649300337307
1.90149192E8	264.8980399824038
1.906595515E8	266.52554581909993
1.91312477E8	267.4421802814884
1.918228365E8	314.5642722117202
1.92405532E8	267.0984214138641
1.92970815E8	264.8911319394376
1.934811745E8	264.44596802614296
1.941148915E8	272.07969267851763
1.94625251E8	264.7781721045602
1.95223345E8	276.3843328169949
1.957337045E8	264.98314871553146
1.961788765E8	270.3039933569865
1.96689236E8	286.39468645284825
1.97131581E8	281.63356598984774
1.97615106E8	260.36040730471365
1.97992652E8	265.27231892195397
1.98305792E8	253.12832529290145
1.988161515E8	285.4236097432867
1.991212075E8	275.07363710333607
1.994436275E8	269.24209365751756
1.99872985E8	264.2674786094196
2.000851115E8	273.99029126213594
2.00263134E8	285.99820051413883
2.005261155E8	283.3913768766842
2.00738718E8	273.7625263157895
2.00938567E8	286.9978051918565
2.010583015E8	281.8349954669084
2.0114868E8	281.2716351048666
2.01286268E8	263.4554537885096
2.01415191E8	292.8509025270758
2.015211975E8	276.3725590955807
2.01614299E8	299.2586206896552
2.01703287E8	283.52272727272725
2.017861025E8	316.83690987124464
2.018642115E8	299.4756097560976
2.019370895E8	288.21181262729124
2.020049135E8	292.5520325203252
2.020668635E8	250.11369509043928
2.020987075E8	258.8939393939394
2.021249785E8	274.639470013947
2.021737895E8	316.81497797356826
2.022239985E8	274.75
