#OG_name	Spis_proteins.faa	Pacu_proteins.faa
OG_3939	1	1
OG_3940	1	1
OG_3941	1	1
OG_3942	1	1
OG_3943	1	1
OG_3944	5	1
OG_3945	13	2
OG_3946	1	1
OG_3947	1	1
OG_3948	1	1
OG_3949	1	1
OG_3950	1	1
OG_3951	29	10
OG_3952	1	1
OG_3953	1	1
OG_3954	1	1
OG_3955	1	1
OG_3956	1	2
OG_3957	1	2
OG_3958	1	2
OG_3959	2	2
OG_3960	1	2
OG_3961	1	2
OG_3962	1	1
OG_3963	2	1
OG_3964	4	1
OG_3965	1	1
OG_3966	1	1
OG_3967	2	1
OG_3968	1	2
OG_3969	1	1
OG_3970	1	1
OG_3971	4	1
OG_3972	1	1
OG_3973	1	1
OG_3974	2	18
OG_3975	1	1
OG_3976	5	1
OG_3977	1	1
OG_3978	1	1
OG_3979	1	1
OG_3980	2	1
OG_3981	1	1
OG_3982	1	1
OG_3983	1	1
OG_3984	1	1
OG_3985	3	1
OG_3986	1	1
OG_3987	2	1
OG_3988	1	2
OG_3989	1	1
OG_3990	1	1
OG_3991	3	1
OG_3992	1	1
OG_3993	1	1
OG_3994	1	1
OG_3995	1	1
OG_3996	2	1
OG_3997	1	1
OG_3998	2	1
OG_3999	1	1
OG_4000	1	1
OG_4001	1	1
OG_4002	2	1
OG_4003	1	1
OG_4004	2	1
OG_4005	1	1
OG_4006	1	2
OG_4007	7	1
OG_4008	1	1
OG_4009	2	1
OG_4010	1	1
OG_4011	1	1
OG_4012	2	1
OG_4013	1	1
OG_4014	1	19
OG_4015	1	1
OG_4016	1	1
OG_4017	1	1
OG_4018	1	1
OG_4019	2	1
OG_4020	2	1
OG_4021	1	1
OG_4022	2	1
OG_4023	1	1
OG_4024	1	1
OG_4025	1	1
OG_4026	2	1
OG_4027	3	1
OG_4028	1	1
OG_4029	1	1
OG_4030	2	1
OG_4031	1	1
OG_4032	2	1
OG_4033	1	1
OG_4034	1	1
OG_4035	2	1
OG_4036	2	1
OG_4037	1	1
OG_4038	6	1
OG_4039	1	1
OG_4040	1	1
OG_4041	1	1
OG_4042	13	11
OG_4043	1	7
OG_4044	1	1
OG_4045	1	2
OG_4046	1	1
OG_4047	1	1
OG_4048	1	1
OG_4049	1	1
OG_4050	1	1
OG_4051	1	1
OG_4052	1	1
OG_4053	2	1
OG_4054	2	1
OG_4055	1	1
OG_4056	1	1
OG_4057	2	1
OG_4058	1	1
OG_4059	1	1
OG_4060	2	1
OG_4061	3	1
OG_4062	2	1
OG_4063	1	1
OG_4064	1	1
OG_4065	1	1
OG_4066	1	1
OG_4067	1	1
OG_4068	2	1
OG_4069	1	2
OG_4070	1	1
OG_4071	1	1
OG_4072	1	1
OG_4073	1	1
OG_4074	1	1
OG_4075	1	1
OG_4076	1	1
OG_4077	2	1
OG_4078	1	1
OG_4079	2	1
OG_4080	1	1
OG_4081	1	1
OG_4082	2	1
OG_4083	1	1
OG_4084	1	1
OG_4085	1	1
OG_4086	1	1
OG_4087	1	1
OG_4088	2	4
OG_4089	1	1
OG_4090	1	1
OG_4091	2	1
OG_4092	1	1
OG_4093	1	1
OG_4094	1	1
OG_4095	1	1
OG_4096	1	1
OG_4097	1	1
OG_4098	1	1
OG_4099	2	1
OG_4100	3	1
OG_4101	1	1
OG_4102	1	1
OG_4103	2	1
OG_4104	3	13
OG_4105	1	22
OG_4106	1	11
OG_4107	2	8
OG_4108	5	6
OG_4109	4	2
OG_4110	5	11
OG_4111	6	15
OG_4112	9	3
OG_4113	2	1
OG_4114	1	2
OG_4115	1	2
OG_4116	2	1
OG_4117	2	1
OG_4118	1	1
OG_4119	1	1
OG_4120	2	1
OG_4121	1	1
OG_4122	1	1
OG_4123	1	1
OG_4124	1	1
OG_4125	1	2
OG_4126	1	1
OG_4127	1	1
OG_4128	1	1
OG_4129	1	1
OG_4130	1	2
OG_4131	3	1
OG_4132	1	1
OG_4133	1	1
OG_4134	1	1
OG_4135	1	1
OG_4136	1	1
OG_4137	1	1
OG_4138	1	1
OG_4139	3	1
OG_4140	1	1
OG_4141	1	1
OG_4142	1	1
OG_4143	3	1
OG_4144	1	1
OG_4145	1	1
OG_4146	1	1
OG_4147	2	1
OG_4148	3	1
OG_4149	1	1
OG_4150	1	1
OG_4151	2	1
OG_4152	1	1
OG_4153	1	1
OG_4154	1	1
OG_4155	1	1
OG_4156	1	1
OG_4157	1	1
OG_4158	2	1
OG_4159	3	1
OG_4160	1	1
OG_4161	1	1
OG_4162	4	1
OG_4163	2	1
OG_4164	2	1
OG_4165	1	1
OG_4166	2	1
OG_4167	1	1
OG_4168	1	1
OG_4169	2	1
OG_4170	3	1
OG_4171	2	1
OG_4172	1	1
OG_4173	1	2
OG_4174	1	1
OG_4175	1	1
OG_4176	2	1
OG_4177	1	1
OG_4178	1	1
OG_4179	1	1
OG_4180	4	1
OG_4181	1	1
OG_4182	1	1
OG_4183	1	1
OG_4184	3	1
OG_4185	1	2
OG_4186	1	1
OG_4187	1	1
OG_4188	1	1
OG_4189	1	1
OG_4190	1	1
OG_4191	2	1
OG_4192	2	1
OG_4193	1	1
OG_4194	1	1
OG_4195	1	1
OG_4196	1	1
OG_4197	7	2
OG_4198	1	6
OG_4199	4	17
OG_4200	3	7
OG_4201	1	5
OG_4202	9	1
OG_4203	8	5
OG_4204	1	1
OG_4205	1	1
OG_4206	1	1
OG_4207	1	1
OG_4208	1	1
OG_4209	1	1
OG_4210	10	1
OG_4211	1	1
OG_4212	1	1
OG_4213	5	1
OG_4214	1	5
OG_4215	1	14
OG_4216	8	6
OG_4217	3	27
OG_4218	2	11
OG_4219	1	11
OG_4220	1	6
OG_4221	1	8
OG_4222	2	2
OG_4223	1	1
OG_4224	1	2
OG_4225	1	26
OG_4226	1	2
OG_4227	1	5
OG_4228	1	11
OG_4229	1	10
OG_4230	1	2
OG_4231	5	14
OG_4232	4	2
OG_4233	2	15
OG_4234	11	21
OG_4235	5	2
OG_4236	1	26
OG_4237	4	19
OG_4238	3	7
OG_4239	1	5
OG_4240	1	2
OG_4241	1	6
OG_4242	1	9
OG_4243	1	14
OG_4244	3	5
OG_4245	1	21
OG_4246	1	7
OG_4247	1	4
OG_4248	3	11
OG_4249	1	2
OG_4250	1	12
OG_4251	1	6
OG_4252	1	9
OG_4253	3	5
OG_4254	3	3
OG_4255	1	2
OG_4256	1	6
OG_4257	1	6
OG_4258	2	21
OG_4259	1	11
OG_4260	5	4
OG_4261	1	14
OG_4262	1	20
OG_4263	3	3
OG_4264	1	11
OG_4265	1	15
OG_4266	1	7
OG_4267	1	5
OG_4268	2	1
OG_4269	8	7
OG_4270	5	13
OG_4271	2	9
OG_4272	1	7
OG_4273	2	3
OG_4274	2	8
OG_4275	17	17
OG_4276	1	4
OG_4277	1	8
OG_4278	1	8
OG_4279	1	7
OG_4280	1	18
OG_4281	11	22
OG_4282	1	1
OG_4283	4	7
OG_4284	1	6
OG_4285	2	4
OG_4286	1	5
OG_4287	1	3
OG_4288	1	5
OG_4289	1	10
OG_4290	2	4
OG_4291	1	3
OG_4292	2	7
OG_4293	6	4
OG_4294	5	7
OG_4295	1	7
OG_4296	1	4
OG_4297	2	1
OG_4298	1	9
OG_4299	2	6
OG_4300	1	7
OG_4301	1	2
OG_4302	1	5
OG_4303	1	8
OG_4304	2	8
OG_4305	1	11
OG_4306	2	14
OG_4307	3	16
OG_4308	1	4
OG_4309	1	3
OG_4310	1	3
OG_4311	1	2
OG_4312	1	8
OG_4313	1	16
OG_4314	2	3
OG_4315	2	8
OG_4316	5	1
OG_4317	8	1
OG_4318	28	4
OG_4319	1	11
OG_4320	2	1
OG_4321	2	6
OG_4322	6	10
OG_4323	1	3
OG_4324	3	14
OG_4325	1	4
OG_4326	1	8
OG_4327	1	3
OG_4328	1	1
OG_4329	2	7
OG_4330	5	9
OG_4331	1	2
OG_4332	9	7
OG_4333	3	11
OG_4334	2	3
OG_4335	1	4
OG_4336	2	5
OG_4337	2	15
OG_4338	2	10
OG_4339	2	2
OG_4340	1	4
OG_4341	3	1
OG_4342	5	5
OG_4343	1	2
OG_4344	1	3
OG_4345	1	2
OG_4346	1	4
OG_4347	1	1
OG_4348	6	11
OG_4349	1	4
OG_4350	1	4
OG_4351	2	7
OG_4352	1	9
OG_4353	2	1
OG_4354	1	8
OG_4355	2	4
OG_4356	4	1
OG_4357	1	2
OG_4358	1	5
OG_4359	1	11
OG_4360	2	1
OG_4361	2	1
OG_4362	2	1
OG_4363	2	10
OG_4364	2	1
OG_4365	2	1
OG_4366	4	1
OG_4367	2	1
OG_4368	4	1
OG_4369	6	2
OG_4370	2	1
OG_4371	3	1
OG_4372	7	1
OG_4373	5	9
OG_4374	5	3
OG_4375	2	1
OG_4376	3	1
OG_4377	10	1
OG_4378	5	1
OG_4379	2	1
OG_4380	2	1
OG_4381	22	1
OG_4382	4	4
OG_4383	2	28
OG_4384	1	1
OG_4385	9	1
OG_4386	2	1
OG_4387	4	23
OG_4388	40	1
OG_4389	3	1
OG_4390	3	1
OG_4391	2	1
OG_4392	35	16
OG_4393	2	1
OG_4394	38	4
OG_4395	16	6
OG_4396	10	3
OG_4397	2	1
OG_4398	4	4
OG_4399	2	1
OG_4400	3	2
OG_4401	3	1
OG_4402	6	1
OG_4403	2	2
OG_4404	7	2
OG_4405	2	1
OG_4406	2	1
OG_4407	2	1
OG_4408	2	1
OG_4409	4	2
OG_4410	5	9
OG_4411	3	4
OG_4412	1	9
OG_4413	3	1
OG_4414	2	1
OG_4415	1	17
OG_4416	3	2
OG_4417	3	2
OG_4418	4	1
OG_4419	2	1
OG_4420	2	1
OG_4421	6	7
OG_4422	7	8
OG_4423	1	2
OG_4424	3	1
OG_4425	2	1
OG_4426	2	1
OG_4427	2	1
OG_4428	3	1
OG_4429	2	1
OG_4430	3	1
OG_4431	2	1
OG_4432	2	1
OG_4433	3	1
OG_4434	4	2
OG_4435	2	1
OG_4436	3	1
OG_4437	8	4
OG_4438	2	6
OG_4439	6	1
OG_4440	2	1
OG_4441	2	1
OG_4442	2	1
OG_4443	3	1
OG_4444	3	1
OG_4445	5	8
OG_4446	1	2
OG_4447	2	1
OG_4448	5	1
OG_4449	2	1
OG_4450	2	1
OG_4451	3	1
OG_4452	2	1
OG_4453	2	1
OG_4454	2	1
OG_4455	2	1
OG_4456	10	1
OG_4457	3	2
OG_4458	3	1
OG_4459	4	1
OG_4460	2	1
OG_4461	3	1
OG_4462	2	1
OG_4463	2	6
OG_4464	28	7
OG_4465	1	3
OG_4466	1	1
OG_4467	5	1
OG_4468	5	1
OG_4469	3	1
OG_4470	16	3
OG_4471	2	5
OG_4472	9	1
OG_4473	10	1
OG_4474	4	1
OG_4475	5	1
OG_4476	3	5
OG_4477	21	12
OG_4478	1	5
OG_4479	2	1
OG_4480	4	1
OG_4481	5	1
OG_4482	2	1
OG_4483	2	1
OG_4484	7	1
OG_4485	2	1
OG_4486	2	1
OG_4487	4	1
OG_4488	5	1
OG_4489	2	8
OG_4490	3	1
OG_4491	3	1
OG_4492	4	4
OG_4493	2	1
OG_4494	2	1
OG_4495	4	1
OG_4496	2	1
OG_4497	2	1
OG_4498	3	1
OG_4499	2	1
OG_4500	2	1
OG_4501	3	1
OG_4502	2	1
OG_4503	2	1
OG_4504	3	1
OG_4505	3	1
OG_4506	3	1
OG_4507	2	1
OG_4508	18	2
OG_4509	3	1
OG_4510	2	1
OG_4511	2	1
OG_4512	3	1
OG_4513	2	1
OG_4514	3	1
OG_4515	2	1
OG_4516	2	1
OG_4517	2	1
OG_4518	2	1
OG_4519	3	1
OG_4520	2	1
OG_4521	2	1
OG_4522	3	1
OG_4523	2	1
OG_4524	4	1
OG_4525	3	2
OG_4526	3	1
OG_4527	2	2
OG_4528	3	1
OG_4529	5	1
OG_4530	5	4
OG_4531	2	1
OG_4532	4	1
OG_4533	2	1
OG_4534	4	1
OG_4535	2	1
OG_4536	3	1
OG_4537	2	1
OG_4538	2	1
OG_4539	2	2
OG_4540	2	1
OG_4541	2	1
OG_4542	3	1
OG_4543	2	1
OG_4544	9	2
OG_4545	3	1
OG_4546	2	1
OG_4547	2	1
OG_4548	4	1
OG_4549	2	1
OG_4550	3	1
OG_4551	2	1
OG_4552	3	1
OG_4553	2	1
OG_4554	2	1
OG_4555	3	1
OG_4556	2	1
OG_4557	6	1
OG_4558	21	1
OG_4559	6	1
OG_4560	4	4
OG_4561	2	1
OG_4562	3	4
OG_4563	2	1
OG_4564	4	2
OG_4565	3	1
OG_4566	3	1
OG_4567	4	1
OG_4568	2	1
OG_4569	10	1
OG_4570	5	1
OG_4571	6	1
OG_4572	2	1
OG_4573	7	1
OG_4574	2	1
OG_4575	39	3
OG_4576	2	1
OG_4577	2	1
OG_4578	2	1
OG_4579	4	1
OG_4580	3	1
OG_4581	3	1
OG_4582	2	1
OG_4583	2	1
OG_4584	2	1
OG_4585	6	1
OG_4586	3	1
OG_4587	3	1
OG_4588	2	1
OG_4589	2	1
OG_4590	2	2
OG_4591	2	1
OG_4592	3	1
OG_4593	2	1
OG_4594	3	1
OG_4595	4	1
OG_4596	2	1
OG_4597	2	1
OG_4598	2	1
OG_4599	3	1
OG_4600	2	1
OG_4601	3	1
OG_4602	4	3
OG_4603	2	1
OG_4604	2	1
OG_4605	3	1
OG_4606	2	1
OG_4607	5	1
OG_4608	3	1
OG_4609	5	5
OG_4610	5	1
OG_4611	2	1
OG_4612	2	1
OG_4613	2	1
OG_4614	2	1
OG_4615	3	1
OG_4616	2	1
OG_4617	3	1
OG_4618	2	1
OG_4619	2	1
OG_4620	2	1
OG_4621	4	1
OG_4622	3	1
OG_4623	2	1
OG_4624	6	1
OG_4625	4	1
OG_4626	6	1
OG_4627	3	1
OG_4628	3	2
OG_4629	2	1
OG_4630	2	1
OG_4631	3	1
OG_4632	2	1
OG_4633	2	1
OG_4634	2	1
OG_4635	2	1
OG_4636	2	1
OG_4637	2	1
OG_4638	6	1
OG_4639	3	2
OG_4640	2	1
OG_4641	4	1
OG_4642	3	1
OG_4643	2	4
OG_4644	4	1
OG_4645	5	1
OG_4646	4	1
OG_4647	2	1
OG_4648	4	1
OG_4649	3	1
OG_4650	2	1
OG_4651	3	1
OG_4652	2	1
OG_4653	2	1
OG_4654	5	1
OG_4655	3	1
OG_4656	3	3
OG_4657	4	1
OG_4658	3	1
OG_4659	5	1
OG_4660	5	1
OG_4661	5	1
OG_4662	3	1
OG_4663	4	1
OG_4664	2	1
OG_4665	2	1
OG_4666	2	2
OG_4667	3	1
OG_4668	2	1
OG_4669	2	1
OG_4670	2	1
OG_4671	3	1
OG_4672	4	1
OG_4673	2	1
OG_4674	2	1
OG_4675	2	1
OG_4676	2	1
OG_4677	2	1
OG_4678	2	1
OG_4679	10	1
OG_4680	2	1
OG_4681	3	1
OG_4682	2	1
OG_4683	2	1
OG_4684	2	1
OG_4685	2	1
OG_4686	1	1
OG_4687	2	1
OG_4688	4	1
OG_4689	2	1
OG_4690	7	1
OG_4691	4	1
OG_4692	2	1
OG_4693	2	1
OG_4694	2	1
OG_4695	3	1
OG_4696	2	1
OG_4697	3	5
OG_4698	6	1
OG_4699	3	1
OG_4700	3	1
OG_4701	2	1
OG_4702	3	1
OG_4703	4	1
OG_4704	7	1
OG_4705	2	1
OG_4706	2	1
OG_4707	5	1
OG_4708	7	1
OG_4709	2	1
OG_4710	10	7
OG_4711	3	1
OG_4712	2	1
OG_4713	2	1
OG_4714	2	1
OG_4715	7	1
OG_4716	2	2
OG_4717	3	1
OG_4718	2	1
OG_4719	3	1
OG_4720	2	1
OG_4721	2	1
OG_4722	2	2
OG_4723	2	1
OG_4724	3	1
OG_4725	2	1
OG_4726	2	1
OG_4727	2	1
OG_4728	4	1
OG_4729	3	1
OG_4730	2	1
OG_4731	2	1
OG_4732	3	1
OG_4733	2	1
OG_4734	2	1
OG_4735	3	2
OG_4736	2	1
OG_4737	2	1
OG_4738	2	1
OG_4739	6	1
OG_4740	3	1
OG_4741	5	3
OG_4742	6	1
OG_4743	2	1
OG_4744	5	1
OG_4745	2	1
OG_4746	5	1
OG_4747	2	1
OG_4748	2	1
OG_4749	2	1
OG_4750	3	1
OG_4751	2	1
OG_4752	3	1
OG_4753	2	1
OG_4754	2	1
OG_4755	2	1
OG_4756	2	1
OG_4757	5	1
OG_4758	11	7
OG_4759	4	1
OG_4760	2	1
OG_4761	2	1
OG_4762	4	1
OG_4763	4	1
OG_4764	3	1
OG_4765	3	1
OG_4766	3	4
OG_4767	3	1
OG_4768	3	1
OG_4769	2	1
OG_4770	4	1
OG_4771	2	1
OG_4772	4	1
OG_4773	4	1
OG_4774	2	1
OG_4775	3	1
OG_4776	3	1
OG_4777	2	1
OG_4778	2	1
OG_4779	9	1
OG_4780	2	2
OG_4781	2	1
OG_4782	2	1
OG_4783	2	1
OG_4784	3	6
OG_4785	2	1
OG_4786	3	2
OG_4787	2	1
OG_4788	2	1
OG_4789	2	1
OG_4790	2	1
OG_4791	3	1
OG_4792	2	1
OG_4793	4	1
OG_4794	2	1
OG_4795	4	1
OG_4796	4	1
OG_4797	2	1
OG_4798	2	1
OG_4799	8	1
OG_4800	4	1
OG_4801	2	1
OG_4802	2	1
OG_4803	2	1
OG_4804	2	1
OG_4805	4	1
OG_4806	6	1
OG_4807	2	1
OG_4808	2	1
OG_4809	8	1
OG_4810	2	1
OG_4811	2	1
OG_4812	3	1
OG_4813	4	2
OG_4814	4	1
OG_4815	2	1
OG_4816	2	1
OG_4817	3	1
OG_4818	3	1
OG_4819	2	1
OG_4820	2	1
OG_4821	4	1
OG_4822	2	1
OG_4823	3	1
OG_4824	3	1
OG_4825	2	1
OG_4826	2	1
OG_4827	27	10
OG_4828	2	2
OG_4829	2	1
OG_4830	2	1
OG_4831	2	1
OG_4832	2	1
OG_4833	2	1
OG_4834	6	1
OG_4835	3	1
OG_4836	3	1
OG_4837	6	1
OG_4838	2	1
OG_4839	3	2
OG_4840	3	1
OG_4841	12	2
OG_4842	8	2
OG_4843	3	1
OG_4844	3	1
OG_4845	2	1
OG_4846	3	1
OG_4847	5	1
OG_4848	2	1
OG_4849	3	1
OG_4850	2	2
OG_4851	2	1
OG_4852	6	3
OG_4853	5	1
OG_4854	2	1
OG_4855	2	1
OG_4856	5	1
OG_4857	2	2
OG_4858	2	1
OG_4859	3	1
OG_4860	3	1
OG_4861	14	1
OG_4862	2	1
OG_4863	3	1
OG_4864	6	1
OG_4865	3	1
OG_4866	3	1
OG_4867	4	1
OG_4868	2	1
OG_4869	2	1
OG_4870	4	1
OG_4871	2	1
OG_4872	2	1
OG_4873	3	1
OG_4874	2	1
OG_4875	5	1
OG_4876	2	1
OG_4877	3	1
OG_4878	2	2
OG_4879	3	1
OG_4880	2	1
OG_4881	6	1
OG_4882	2	2
OG_4883	3	2
OG_4884	2	1
OG_4885	9	8
OG_4886	2	1
OG_4887	4	1
OG_4888	2	1
OG_4889	5	1
OG_4890	2	1
OG_4891	4	1
OG_4892	2	1
OG_4893	2	1
OG_4894	2	1
OG_4895	2	1
OG_4896	3	1
OG_4897	2	1
OG_4898	2	1
OG_4899	2	1
OG_4900	2	2
OG_4901	3	1
OG_4902	3	1
OG_4903	2	1
OG_4904	2	1
OG_4905	10	1
OG_4906	2	1
OG_4907	2	1
OG_4908	2	1
OG_4909	2	1
OG_4910	2	1
OG_4911	2	1
OG_4912	2	1
OG_4913	5	1
OG_4914	2	1
OG_4915	2	1
OG_4916	3	1
OG_4917	4	1
OG_4918	4	1
OG_4919	3	1
OG_4920	2	1
OG_4921	2	1
OG_4922	2	1
OG_4923	3	1
OG_4924	2	1
OG_4925	6	1
OG_4926	2	1
OG_4927	2	1
OG_4928	2	1
OG_4929	2	1
OG_4930	2	1
OG_4931	2	1
OG_4932	19	1
OG_4933	1	3
OG_4934	5	1
OG_4935	2	1
OG_4936	3	1
OG_4937	2	1
OG_4938	2	1
OG_4939	3	1
OG_4940	5	2
OG_4941	2	1
OG_4942	2	1
OG_4943	2	1
OG_4944	2	1
OG_4945	2	2
OG_4946	2	1
OG_4947	4	1
OG_4948	5	1
OG_4949	3	1
OG_4950	11	1
OG_4951	2	1
OG_4952	2	1
OG_4953	2	1
OG_4954	3	3
OG_4955	7	1
OG_4956	2	1
OG_4957	8	2
OG_4958	7	10
OG_4959	2	1
OG_4960	4	1
OG_4961	3	1
OG_4962	2	1
OG_4963	2	1
OG_4964	2	1
OG_4965	2	1
OG_4966	4	1
OG_4967	3	1
OG_4968	2	1
OG_4969	2	1
OG_4970	3	1
OG_4971	2	1
OG_4972	2	1
OG_4973	3	1
OG_4974	4	1
OG_4975	2	1
OG_4976	2	2
OG_4977	2	1
OG_4978	3	1
OG_4979	2	1
OG_4980	3	1
OG_4981	3	1
OG_4982	4	1
OG_4983	2	1
OG_4984	3	1
OG_4985	2	2
OG_4986	6	12
OG_4987	6	1
OG_4988	4	2
OG_4989	3	1
OG_4990	2	1
OG_4991	5	1
OG_4992	3	1
OG_4993	2	1
OG_4994	2	1
OG_4995	2	1
OG_4996	2	1
OG_4997	3	1
OG_4998	3	1
OG_4999	3	1
OG_5000	2	5
OG_5001	2	1
OG_5002	4	10
OG_5003	3	1
OG_5004	5	1
OG_5005	2	1
OG_5006	8	2
OG_5007	6	1
OG_5008	2	1
OG_5009	3	1
OG_5010	3	1
OG_5011	2	1
OG_5012	3	1
OG_5013	5	1
OG_5014	6	1
OG_5015	1	4
OG_5016	3	1
OG_5017	2	3
OG_5018	3	1
OG_5019	2	1
OG_5020	2	1
OG_5021	6	1
OG_5022	2	5
OG_5023	3	1
OG_5024	3	1
OG_5025	3	1
OG_5026	5	1
OG_5027	4	1
OG_5028	3	1
OG_5029	1	1
OG_5030	2	1
OG_5031	2	1
OG_5032	6	1
OG_5033	2	1
OG_5034	2	1
OG_5035	2	1
OG_5036	2	1
OG_5037	2	1
OG_5038	3	1
OG_5039	2	1
OG_5040	4	4
OG_5041	14	1
OG_5042	4	2
OG_5043	4	1
OG_5044	3	1
OG_5045	2	1
OG_5046	2	1
OG_5047	2	1
OG_5048	2	1
OG_5049	2	1
OG_5050	3	1
OG_5051	3	2
OG_5052	4	2
OG_5053	5	1
OG_5054	3	1
OG_5055	5	1
OG_5056	2	1
OG_5057	2	1
OG_5058	2	1
OG_5059	5	1
OG_5060	3	1
OG_5061	2	1
OG_5062	2	1
OG_5063	2	1
OG_5064	4	1
OG_5065	2	1
OG_5066	4	1
OG_5067	4	8
OG_5068	2	1
OG_5069	2	1
OG_5070	2	1
OG_5071	2	1
OG_5072	3	1
OG_5073	9	1
OG_5074	2	1
OG_5075	3	1
OG_5076	3	1
OG_5077	2	1
OG_5078	2	1
OG_5079	3	1
OG_5080	2	1
OG_5081	2	1
OG_5082	2	1
OG_5083	6	2
OG_5084	3	1
OG_5085	3	1
OG_5086	2	1
OG_5087	4	2
OG_5088	3	1
OG_5089	2	1
OG_5090	2	1
OG_5091	1	6
OG_5092	2	1
OG_5093	2	1
OG_5094	2	1
OG_5095	2	1
OG_5096	3	2
OG_5097	2	1
OG_5098	2	1
OG_5099	2	1
OG_5100	2	1
OG_5101	13	1
OG_5102	4	1
OG_5103	2	1
OG_5104	3	1
OG_5105	3	1
OG_5106	7	1
OG_5107	3	1
OG_5108	3	3
OG_5109	5	1
OG_5110	2	1
OG_5111	2	1
OG_5112	2	2
OG_5113	6	1
OG_5114	2	1
OG_5115	3	1
OG_5116	5	1
OG_5117	6	1
OG_5118	4	1
OG_5119	2	1
OG_5120	3	1
OG_5121	2	1
OG_5122	5	1
OG_5123	2	1
OG_5124	3	1
OG_5125	2	1
OG_5126	3	1
OG_5127	2	1
OG_5128	2	1
OG_5129	3	1
OG_5130	2	2
OG_5131	2	2
OG_5132	4	1
OG_5133	7	1
OG_5134	5	1
OG_5135	9	1
OG_5136	7	1
OG_5137	2	3
OG_5138	5	1
OG_5139	2	1
OG_5140	2	1
OG_5141	3	1
OG_5142	2	1
OG_5143	2	1
OG_5144	2	1
OG_5145	2	3
OG_5146	3	5
OG_5147	2	1
OG_5148	3	1
OG_5149	4	2
OG_5150	2	2
OG_5151	2	1
OG_5152	7	1
OG_5153	3	1
OG_5154	9	1
OG_5155	2	20
OG_5156	6	1
OG_5157	5	1
OG_5158	3	1
OG_5159	3	1
OG_5160	2	2
OG_5161	3	1
OG_5162	3	1
OG_5163	2	1
OG_5164	3	1
OG_5165	2	1
OG_5166	4	3
OG_5167	2	1
OG_5168	2	1
OG_5169	3	1
OG_5170	3	1
OG_5171	2	1
OG_5172	11	1
OG_5173	2	1
OG_5174	2	1
OG_5175	2	1
OG_5176	3	1
OG_5177	2	2
OG_5178	2	1
OG_5179	1	3
OG_5180	8	6
OG_5181	4	1
OG_5182	5	7
OG_5183	2	3
OG_5184	2	1
OG_5185	4	4
OG_5186	1	3
OG_5187	2	1
OG_5188	2	1
OG_5189	3	1
OG_5190	2	1
OG_5191	2	1
OG_5192	2	1
OG_5193	7	2
OG_5194	2	4
OG_5195	2	1
OG_5196	2	1
OG_5197	4	1
OG_5198	1	4
OG_5199	9	2
OG_5200	2	1
OG_5201	1	2
OG_5202	6	1
OG_5203	2	1
OG_5204	2	1
OG_5205	3	4
OG_5206	4	1
OG_5207	2	1
OG_5208	4	1
OG_5209	3	1
OG_5210	2	1
OG_5211	4	1
OG_5212	3	1
OG_5213	2	1
OG_5214	2	1
OG_5215	2	1
OG_5216	3	1
OG_5217	2	1
OG_5218	4	1
OG_5219	2	1
OG_5220	2	1
OG_5221	2	1
OG_5222	5	1
OG_5223	5	1
OG_5224	2	1
OG_5225	9	2
OG_5226	2	1
OG_5227	11	2
OG_5228	2	1
OG_5229	4	2
OG_5230	5	1
OG_5231	2	1
OG_5232	3	1
OG_5233	2	1
OG_5234	3	1
OG_5235	2	1
OG_5236	2	1
OG_5237	3	1
OG_5238	4	1
OG_5239	3	1
OG_5240	2	1
OG_5241	4	1
OG_5242	5	1
OG_5243	7	1
OG_5244	2	1
OG_5245	2	1
OG_5246	1	1
OG_5247	3	2
OG_5248	2	1
OG_5249	5	4
OG_5250	4	4
OG_5251	2	3
OG_5252	6	1
OG_5253	3	1
OG_5254	2	1
OG_5255	2	1
OG_5256	5	2
OG_5257	2	1
OG_5258	2	4
OG_5259	2	1
OG_5260	2	1
OG_5261	2	1
OG_5262	3	1
OG_5263	2	1
OG_5264	2	1
OG_5265	2	1
OG_5266	2	1
OG_5267	4	1
OG_5268	6	1
OG_5269	3	1
OG_5270	2	1
OG_5271	2	1
OG_5272	2	2
OG_5273	1	1
OG_5274	3	1
OG_5275	3	1
OG_5276	2	1
OG_5277	2	1
OG_5278	3	1
OG_5279	6	1
OG_5280	2	1
OG_5281	3	1
OG_5282	3	1
OG_5283	7	1
OG_5284	7	1
OG_5285	3	1
OG_5286	3	1
OG_5287	2	1
OG_5288	2	1
OG_5289	2	1
OG_5290	3	1
OG_5291	2	1
OG_5292	2	1
OG_5293	4	2
OG_5294	2	1
OG_5295	2	3
OG_5296	3	1
OG_5297	2	1
OG_5298	3	1
OG_5299	5	1
OG_5300	3	1
OG_5301	3	1
OG_5302	2	1
OG_5303	5	2
OG_5304	4	1
OG_5305	3	1
OG_5306	2	1
OG_5307	2	1
OG_5308	3	1
OG_5309	3	1
OG_5310	5	1
OG_5311	2	1
OG_5312	6	1
OG_5313	3	1
OG_5314	2	1
OG_5315	3	1
OG_5316	6	1
OG_5317	2	1
OG_5318	2	1
OG_5319	3	1
OG_5320	3	1
OG_5321	2	1
OG_5322	3	1
OG_5323	2	1
OG_5324	2	1
OG_5325	2	1
OG_5326	6	1
OG_5327	2	1
OG_5328	2	1
OG_5329	6	1
OG_5330	3	5
OG_5331	2	1
OG_5332	2	1
OG_5333	2	1
OG_5334	4	1
OG_5335	5	1
