gene_id,LCM_15,LCM_16,LCM_20,LCM_21,LCM_26,LCM_27,LCM_4,LCM_5,LCM_8,LCM_9
Pocillopora_acuta_HIv2___RNAseq.g2734.t1,3085,0,3148,0,7984,0,0,4088,6638,1195
Pocillopora_acuta_HIv2___RNAseq.g2735.t1,1793,0,2671,0,4358,395,0,0,4933,0
Pocillopora_acuta_HIv2___RNAseq.g2736.t1,0,91,0,2334,111,1782,824,81,321,37
Pocillopora_acuta_HIv2___TS.g9420.t1,33,4,0,0,27,4,4,7,2,0
Pocillopora_acuta_HIv2___TS.g9421.t1,1,0,32,0,3,112,10,61,0,40
Pocillopora_acuta_HIv2___RNAseq.g2742.t1,43,0,525,0,728,0,0,586,0,0
Pocillopora_acuta_HIv2___RNAseq.g2743.t1,35,0,405,0,284,0,0,125,345,0
Pocillopora_acuta_HIv2___RNAseq.g2745.t1,0,0,131,0,131,0,0,384,0,0
Pocillopora_acuta_HIv2___RNAseq.g2746.t1,334,132,175,62,911,0,1469,141,176,0
Pocillopora_acuta_HIv2___RNAseq.g2747.t1,2024,274,1320,1542,1604,3026,281,264,551,2987
Pocillopora_acuta_HIv2___TS.g9431.t1,0,0,0,0,3,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g9430.t1,1,1,37,1,182,0,2,76,169,0
Pocillopora_acuta_HIv2___TS.g9432.t1,191,49,524,115,597,0,171,384,1193,0
Pocillopora_acuta_HIv2___RNAseq.g2753.t1,345,53,369,727,1591,825,0,0,0,85
Pocillopora_acuta_HIv2___RNAseq.g2754.t1,87,90,426,299,1150,468,0,1179,0,0
Pocillopora_acuta_HIv2___TS.g9435.t1,48,266,632,864,120,91,310,561,340,0
Pocillopora_acuta_HIv2___RNAseq.g2756.t1,4969,6681,5172,3245,7983,4237,5448,8038,3897,2719
Pocillopora_acuta_HIv2___RNAseq.g2757.t1,61,130,0,61,413,166,143,115,409,0
Pocillopora_acuta_HIv2___TS.g9438.t1,1090,170,0,854,658,0,323,1068,48,0
Pocillopora_acuta_HIv2___TS.g9442.t1,3,6,0,2,2,5,0,5,1,0
Pocillopora_acuta_HIv2___RNAseq.g2765.t1,330,0,181,83,285,545,620,293,830,4
Pocillopora_acuta_HIv2___TS.g9447.t1,992,294,281,400,916,1067,457,1121,0,456
Pocillopora_acuta_HIv2___RNAseq.g2767.t1,352,0,168,0,1105,1527,2543,2160,5,0
Pocillopora_acuta_HIv2___RNAseq.g2768.t1,444,414,183,605,814,9,15,181,1096,0
Pocillopora_acuta_HIv2___TS.g9450.t1,870,170,309,688,222,0,0,10,236,0
Pocillopora_acuta_HIv2___RNAseq.g2770.t1,12,26,0,0,4,0,8,13,24,19
Pocillopora_acuta_HIv2___RNAseq.g2771.t1,218,0,0,0,300,0,182,1302,98,1191
Pocillopora_acuta_HIv2___RNAseq.g2773.t1c,0,0,51,0,13,0,0,56,0,0
Pocillopora_acuta_HIv2___RNAseq.g2773.t1b,0,0,0,0,2,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2773.t1a,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g9455.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g9458.t2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2772.t1,183,0,115,0,170,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2774.t1,282,37,445,0,0,51,60,417,0,0
Pocillopora_acuta_HIv2___RNAseq.g2776.t1,98,73,101,0,138,4,0,160,0,0
Pocillopora_acuta_HIv2___RNAseq.g2780.t1,313,132,1176,0,1160,0,0,650,1439,0
Pocillopora_acuta_HIv2___TS.g9463.t1,0,0,0,0,9,0,0,0,80,0
Pocillopora_acuta_HIv2___TS.g9464.t1,344,0,58,0,0,0,162,25,0,0
Pocillopora_acuta_HIv2___RNAseq.g2783.t1,0,46,75,489,611,156,0,403,0,0
Pocillopora_acuta_HIv2___RNAseq.g2786.t1,484,263,703,0,82,237,43,1144,0,0
Pocillopora_acuta_HIv2___RNAseq.g2790.t1,1213,1232,619,1583,1827,1795,6196,1743,305,760
Pocillopora_acuta_HIv2___RNAseq.g2793.t1a,0,56,0,0,46,0,142,10,0,0
Pocillopora_acuta_HIv2___TS.g9476.t1,0,115,0,0,49,0,197,0,0,0
Pocillopora_acuta_HIv2___TS.g9477.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2795.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2796.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g9480.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2791.t1,1515,786,1259,549,2294,907,472,899,1049,568
Pocillopora_acuta_HIv2___RNAseq.g2792.t1,37,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2793.t1b,182,0,30,335,12,0,0,0,675,1743
Pocillopora_acuta_HIv2___RNAseq.g2798.t1,9,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.8513_t,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g9484.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2799.t1,193,0,30,246,0,110,0,5,609,585
Pocillopora_acuta_HIv2___RNAseq.g2800.t1,11,0,0,0,0,0,0,0,0,226
Pocillopora_acuta_HIv2___RNAseq.g2801.t1,50030,37500,31702,27618,57740,36508,34091,67456,45425,21027
Pocillopora_acuta_HIv2___RNAseq.g2804.t1,0,0,153,0,150,247,0,69,0,0
Pocillopora_acuta_HIv2___RNAseq.g2805.t1,3,0,7,14,3,8,0,0,19,0
Pocillopora_acuta_HIv2___RNAseq.g2807.t2,65,8,1126,595,2261,1647,157,444,724,0
Pocillopora_acuta_HIv2___RNAseq.g2808.t1,423,1689,261,181,1734,2371,0,1698,0,476
Pocillopora_acuta_HIv2___RNAseq.g2809.t1,0,0,349,0,0,0,0,145,0,0
Pocillopora_acuta_HIv2___RNAseq.g2810.t1,733,0,0,303,0,0,0,139,0,0
Pocillopora_acuta_HIv2___RNAseq.g2812.t1,412,167,424,837,193,79,0,1019,34,0
Pocillopora_acuta_HIv2___RNAseq.g2813.t4,3694,1428,4938,0,3133,0,0,3936,3873,0
Pocillopora_acuta_HIv2___RNAseq.8141_t,668,212,295,128,175,712,1087,673,31,2137
Pocillopora_acuta_HIv2___RNAseq.8142_t,310,0,585,1347,43,1058,455,671,109,0
Pocillopora_acuta_HIv2___RNAseq.g2816.t1,2406,1616,3645,239,1336,2386,0,2667,91,0
Pocillopora_acuta_HIv2___RNAseq.g2817.t1,101,76,181,12,7,104,297,23,130,412
Pocillopora_acuta_HIv2___RNAseq.8145_t,220,0,0,0,128,0,0,13,0,0
Pocillopora_acuta_HIv2___RNAseq.g2819.t1,513,114,422,356,322,332,370,453,342,76
Pocillopora_acuta_HIv2___RNAseq.g2824.t1,0,1287,707,605,893,0,0,1184,0,0
Pocillopora_acuta_HIv2___RNAseq.g2823.t1,300,0,59,19,130,0,0,21,0,0
Pocillopora_acuta_HIv2___RNAseq.g2825.t1,599,0,1469,0,902,2,0,339,3,0
Pocillopora_acuta_HIv2___RNAseq.g2826.t1,287,0,219,0,0,0,0,67,49,0
Pocillopora_acuta_HIv2___RNAseq.g2827.t1,4558,1065,5003,433,7815,0,0,2420,4609,135
Pocillopora_acuta_HIv2___TS.g9508.t1,334,0,371,0,255,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2831.t1,2393,2528,3237,2143,2614,3954,1610,4669,565,2509
Pocillopora_acuta_HIv2___TS.g9512.t1a,2107,1070,1441,63,1978,0,1756,1939,385,0
Pocillopora_acuta_HIv2___TS.g9513.t1,22182,4391,38245,151,42439,6,0,7168,29485,2577
Pocillopora_acuta_HIv2___RNAseq.g2835.t1,0,0,14,1136,0,0,667,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2834.t1,1248,984,2401,1511,880,771,0,2184,261,695
Pocillopora_acuta_HIv2___RNAseq.g2838.t1,0,0,0,0,0,0,0,0,0,21
Pocillopora_acuta_HIv2___TS.g9519.t1,2,0,4,10,14,4,8,18,0,0
Pocillopora_acuta_HIv2___RNAseq.g2843.t1,0,0,0,0,0,365,0,114,650,0
Pocillopora_acuta_HIv2___RNAseq.g2841.t1,945,39,0,0,2416,348,0,0,2258,0
Pocillopora_acuta_HIv2___RNAseq.g2842.t1,1459,1190,3599,0,176,0,0,2142,0,0
Pocillopora_acuta_HIv2___RNAseq.g2844.t1,1192,927,0,0,1972,2069,0,2358,0,0
Pocillopora_acuta_HIv2___RNAseq.g2845.t1,280,163,75,0,196,61,108,92,0,367
Pocillopora_acuta_HIv2___TS.g9531.t1,610,0,104,0,530,0,0,1399,0,0
Pocillopora_acuta_HIv2___RNAseq.g2851.t1,196,0,188,4,67,23,0,305,21,2
Pocillopora_acuta_HIv2___RNAseq.g2852.t1,150,0,50,0,117,0,0,216,0,0
Pocillopora_acuta_HIv2___RNAseq.g2853.t1,12,0,0,0,245,35,0,0,0,0
Pocillopora_acuta_HIv2___TS.g9535.t1,603,0,602,0,1001,0,123,248,0,0
Pocillopora_acuta_HIv2___RNAseq.g2859.t1,0,0,0,0,0,0,0,16,0,0
Pocillopora_acuta_HIv2___TS.g9547.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.8586_t,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g9549.t1a,0,2,1,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2870.t1,0,0,198,41,537,260,323,679,0,0
Pocillopora_acuta_HIv2___RNAseq.g2871.t1,0,0,0,0,0,19,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2872.t1,0,0,0,0,0,13,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2876.t1,0,1,0,0,20,0,0,13,0,0
Pocillopora_acuta_HIv2___RNAseq.g2879.t1,0,13,79,96,179,88,154,206,0,0
Pocillopora_acuta_HIv2___RNAseq.g2881.t1,0,0,0,3,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g9540.t1,661,224,880,965,1459,835,194,811,527,155
Pocillopora_acuta_HIv2___RNAseq.g2860.t1,4,0,0,138,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2861.t1,87,89,102,73,93,105,30,83,22,76
Pocillopora_acuta_HIv2___RNAseq.g2862.t1,169,173,246,358,473,219,100,267,97,59
Pocillopora_acuta_HIv2___TS.g9546.t1,51,13,153,42,225,121,11,137,0,0
Pocillopora_acuta_HIv2___TS.g9549.t1b,216,77,243,419,401,317,25,351,321,70
Pocillopora_acuta_HIv2___RNAseq.g2873.t1,4,0,0,90,0,1,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2874.t1,138,141,177,148,256,273,182,305,126,94
Pocillopora_acuta_HIv2___RNAseq.g2875.t1,540,195,553,382,827,1201,1012,1162,157,46
Pocillopora_acuta_HIv2___RNAseq.g2877.t1,355,389,445,562,566,479,314,410,94,642
Pocillopora_acuta_HIv2___RNAseq.g2878.t1,22,89,48,1,121,168,97,123,60,0
Pocillopora_acuta_HIv2___TS.g9561.t1,434,140,591,374,691,921,915,988,85,159
Pocillopora_acuta_HIv2___RNAseq.g2882.t1,168,248,305,357,455,279,55,482,24,390
Pocillopora_acuta_HIv2___RNAseq.g2883.t1,712,382,631,803,736,1883,1676,806,106,382
Pocillopora_acuta_HIv2___RNAseq.8221_t,0,93,0,18,226,51,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2886.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2884.t1,364,2344,410,2332,0,1465,1694,279,0,1247
Pocillopora_acuta_HIv2___RNAseq.g2887.t1,296,0,209,0,232,0,0,71,0,0
Pocillopora_acuta_HIv2___RNAseq.g2888.t1,18,0,13,0,0,0,0,32,0,0
Pocillopora_acuta_HIv2___TS.g9570.t1,792,21197,1214,8105,93,14301,14055,2,3,5366
Pocillopora_acuta_HIv2___RNAseq.g2903.t1,0,0,516,0,0,415,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2902.t1,801,0,0,676,610,19,1177,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2904.t1,624,142,2665,0,2679,533,0,1653,814,0
Pocillopora_acuta_HIv2___TS.g9581.t1,0,31,68,138,0,284,15,15,380,0
Pocillopora_acuta_HIv2___RNAseq.g2905.t1,1489,819,2595,76,1474,1528,3159,547,603,271
Pocillopora_acuta_HIv2___RNAseq.g2907.t1,68,136,207,130,154,66,22,94,104,47
Pocillopora_acuta_HIv2___TS.g9584.t1,0,381,488,0,1162,0,0,167,0,90
Pocillopora_acuta_HIv2___RNAseq.g2908.t1,1233,1573,2040,2540,3222,1309,0,1068,729,268
Pocillopora_acuta_HIv2___RNAseq.g2912.t1,0,0,0,1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g9588.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2911.t1,464,1628,274,2041,532,589,0,1435,119,164
Pocillopora_acuta_HIv2___TS.g9589.t1,797,344,762,252,1065,290,295,468,713,0
Pocillopora_acuta_HIv2___RNAseq.g2915.t1,1223,388,4064,471,3344,528,206,4901,1809,1015
Pocillopora_acuta_HIv2___RNAseq.g2916.t1,0,0,0,0,0,0,0,5,0,0
Pocillopora_acuta_HIv2___RNAseq.g2917.t2,910,402,1264,964,1420,24,130,1143,711,0
Pocillopora_acuta_HIv2___RNAseq.8249_t,0,113,18,74,68,210,81,55,0,0
Pocillopora_acuta_HIv2___RNAseq.g2919.t1,0,0,1052,0,1054,0,0,807,0,0
Pocillopora_acuta_HIv2___RNAseq.g2927.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2928.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g9604.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2926.t1,119,71,173,485,0,464,23,57,15,0
Pocillopora_acuta_HIv2___RNAseq.g2929.t1,59,403,79,381,83,492,1082,49,394,0
Pocillopora_acuta_HIv2___RNAseq.g2930.t1,0,210,0,0,287,0,0,813,0,0
Pocillopora_acuta_HIv2___RNAseq.g2931.t1,3845,1952,3699,1102,4785,4561,3526,3195,1901,0
Pocillopora_acuta_HIv2___RNAseq.g2935.t1,902,925,2125,950,5658,377,874,1649,281,335
Pocillopora_acuta_HIv2___TS.g9610.t1,329,0,541,0,93,652,32,119,133,345
Pocillopora_acuta_HIv2___RNAseq.g2937.t1,9296,4362,6175,750,9026,5032,2349,7363,1847,2696
Pocillopora_acuta_HIv2___RNAseq.g2939.t1,1938,0,335,0,1662,0,0,1246,0,1619
Pocillopora_acuta_HIv2___RNAseq.g2940.t1,1183,917,1824,813,687,1122,1911,1114,0,0
Pocillopora_acuta_HIv2___RNAseq.g2941.t1,110,0,0,504,820,0,0,446,0,0
Pocillopora_acuta_HIv2___RNAseq.g2942.t1,1927,0,1772,0,2419,89,739,1440,0,0
Pocillopora_acuta_HIv2___RNAseq.g2943.t1,1074,784,2493,578,1420,1063,0,826,4033,0
Pocillopora_acuta_HIv2___RNAseq.g2944.t2,1041,390,444,512,673,0,127,443,628,0
Pocillopora_acuta_HIv2___TS.g9621.t1,6005,1382,5854,1930,3950,2693,1459,2075,5696,5675
Pocillopora_acuta_HIv2___RNAseq.g2948.t1,465,10,835,150,1309,962,736,828,1044,0
Pocillopora_acuta_HIv2___TS.g9624.t1,1646,2139,1783,1276,2269,289,0,1647,2788,929
Pocillopora_acuta_HIv2___RNAseq.g2958.t2,0,0,271,68,495,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2959.t1,1308,0,1626,0,1936,0,3,1041,507,0
Pocillopora_acuta_HIv2___RNAseq.g2962.t1,921,957,753,1173,1595,116,34,1880,3,0
Pocillopora_acuta_HIv2___RNAseq.g2969.t1,480,0,0,0,0,0,1939,6,0,0
Pocillopora_acuta_HIv2___TS.g9644.t2,493,223,309,3,188,0,0,107,26,0
Pocillopora_acuta_HIv2___RNAseq.g2973.t1,0,4,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2974.t1,12,1,5,2,7,0,0,8,0,0
Pocillopora_acuta_HIv2___RNAseq.g2975.t1,0,0,20,0,0,0,0,24,0,0
Pocillopora_acuta_HIv2___RNAseq.g2977.t1,0,0,0,0,0,0,0,8,0,0
Pocillopora_acuta_HIv2___RNAseq.g2978.t1,0,0,4,2,7,8,0,57,5,0
Pocillopora_acuta_HIv2___RNAseq.g2980.t1,0,0,0,1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2981.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g9655.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2984.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2979.t1,8,1,0,89,25,0,69,3,0,0
Pocillopora_acuta_HIv2___TS.g9656.t1,177,226,97,376,123,343,130,536,29,0
Pocillopora_acuta_HIv2___RNAseq.g2983.t1,76,0,361,0,259,18,0,731,165,0
Pocillopora_acuta_HIv2___TS.g9659.t2,83,149,404,45,1054,905,0,1290,388,21
Pocillopora_acuta_HIv2___TS.g9660.t1,5,0,1,0,8,54,0,0,4,0
Pocillopora_acuta_HIv2___RNAseq.g2987.t1,0,172,187,0,13,361,0,232,0,0
Pocillopora_acuta_HIv2___RNAseq.g2988.t1,995,101,1330,259,3330,573,1458,1351,804,1947
Pocillopora_acuta_HIv2___RNAseq.g2989.t1,249,0,352,44,2057,0,150,1534,0,0
Pocillopora_acuta_HIv2___TS.g9665.t1,620,527,937,781,265,1114,0,495,784,0
Pocillopora_acuta_HIv2___RNAseq.g2992.t1,4148,3622,3893,4828,5186,3210,3830,3954,3443,2736
Pocillopora_acuta_HIv2___RNAseq.g2993.t1,416,63,430,1060,229,97,1385,179,340,1294
Pocillopora_acuta_HIv2___RNAseq.g2995.t1,3013,83,2863,0,4296,0,0,4314,1946,0
Pocillopora_acuta_HIv2___RNAseq.g3000.t1,379,44,450,20,660,0,544,1214,64,161
Pocillopora_acuta_HIv2___RNAseq.g3001.t1,210,785,336,137,171,1536,47,171,186,395
Pocillopora_acuta_HIv2___RNAseq.g3002.t1,30,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g3003.t1,1116,2640,1137,1474,2208,567,2724,2936,4469,0
Pocillopora_acuta_HIv2___RNAseq.g16662.t1,5641,7198,4271,2831,9900,7395,7974,12610,8234,6434
Pocillopora_acuta_HIv2___RNAseq.g16663.t1,214,0,355,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16664.t1,8656,7959,8522,9125,14734,15193,14698,19073,5490,1447
Pocillopora_acuta_HIv2___RNAseq.g16665.t1,457,3704,16,1600,786,9047,1951,0,132,2596
Pocillopora_acuta_HIv2___RNAseq.g16668.t1,0,51,0,0,60,0,0,40,0,824
Pocillopora_acuta_HIv2___RNAseq.g16669.t1,0,457,0,0,197,0,0,334,0,0
Pocillopora_acuta_HIv2___RNAseq.g16672.t1,2215,362,521,684,215,117,40,2831,143,0
Pocillopora_acuta_HIv2___TS.g17056.t1,0,11,16,1,88,77,0,11,0,0
Pocillopora_acuta_HIv2___RNAseq.g16679.t1,0,118,77,0,106,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g17062.t1,12,11,0,22,9,26,7,4,0,7
Pocillopora_acuta_HIv2___RNAseq.g16685.t1,1,18,1,28,0,21,30,20,0,0
Pocillopora_acuta_HIv2___RNAseq.g16688.t1,1524,906,1857,2348,3095,681,466,1133,1124,2487
Pocillopora_acuta_HIv2___TS.g17072.t2,0,1301,0,0,978,0,0,651,0,1407
Pocillopora_acuta_HIv2___RNAseq.g16693.t1,1624,83,2238,2590,1329,1784,910,2507,0,1605
Pocillopora_acuta_HIv2___TS.g17074.t1,42,0,0,0,0,0,0,176,0,0
Pocillopora_acuta_HIv2___RNAseq.g16695.t1,291,919,322,225,578,1791,290,1831,202,868
Pocillopora_acuta_HIv2___RNAseq.g16696.t1,1082,38,274,1711,75,39,39,141,0,448
Pocillopora_acuta_HIv2___RNAseq.g16697.t1,185,0,365,0,38,0,17,69,0,0
Pocillopora_acuta_HIv2___RNAseq.8366_t,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16699.t1,720,0,1185,0,1979,0,0,631,261,0
Pocillopora_acuta_HIv2___TS.g17080.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16702.t1,383,119,55,190,508,271,0,0,422,210
Pocillopora_acuta_HIv2___RNAseq.g16703.t1,28,421,24,0,15,257,0,0,0,35
Pocillopora_acuta_HIv2___RNAseq.g16704.t1,256,0,1049,131,1862,0,693,1056,50,8
Pocillopora_acuta_HIv2___TS.g17083.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16705.t1,1342,0,658,0,655,1236,1480,1379,0,2733
Pocillopora_acuta_HIv2___TS.g17085.t1,3378,2521,2154,4014,3414,4926,2051,2893,3848,940
Pocillopora_acuta_HIv2___RNAseq.g16707.t1,11481,5867,10327,7123,12024,14459,9557,13267,8162,5449
Pocillopora_acuta_HIv2___RNAseq.g16708.t1,66,203,396,0,29,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g17089.t1b,5687,5268,6920,4944,12794,10181,4200,7824,4793,4418
Pocillopora_acuta_HIv2___TS.g17089.t1a,56557,37963,45951,26963,68900,46462,55460,58717,39410,16525
Pocillopora_acuta_HIv2___RNAseq.g16712.t1,781,314,90,159,1624,1069,51,316,0,0
Pocillopora_acuta_HIv2___RNAseq.g16713.t1,5,0,113,988,1227,0,0,0,803,1941
Pocillopora_acuta_HIv2___RNAseq.g16715.t1,39496,259122,23052,262509,44878,305987,394192,70180,8096,149287
Pocillopora_acuta_HIv2___RNAseq.g16716.t1,155,125,174,180,345,189,381,326,0,0
Pocillopora_acuta_HIv2___RNAseq.g16717.t1,532,177,880,40,1039,937,29,672,0,117
Pocillopora_acuta_HIv2___RNAseq.g16719.t1,3657,3022,3858,1247,4469,1855,279,6286,3620,3914
Pocillopora_acuta_HIv2___RNAseq.g16720.t1,2568,334,484,0,2741,452,185,1850,536,288
Pocillopora_acuta_HIv2___TS.g17100.t1,216,0,0,0,0,0,0,0,1240,0
Pocillopora_acuta_HIv2___RNAseq.g16723.t1,0,1055,0,0,143,0,0,495,0,0
Pocillopora_acuta_HIv2___RNAseq.g16722.t1,1232,54,603,3,1729,43,0,1340,1170,0
Pocillopora_acuta_HIv2___RNAseq.g16724.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16725.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16726.t1,0,0,0,0,0,1,2,2,0,0
Pocillopora_acuta_HIv2___RNAseq.g16727.t1,0,0,0,0,405,0,0,702,33,0
Pocillopora_acuta_HIv2___RNAseq.g16732.t1,0,0,0,9,0,0,54,0,0,0
Pocillopora_acuta_HIv2___TS.g17115.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16728.t1,1266,247,1175,2160,220,2290,264,1943,0,110
Pocillopora_acuta_HIv2___RNAseq.8399_t,290,1212,341,368,184,873,131,328,0,379
Pocillopora_acuta_HIv2___RNAseq.g16729.t1,77,299,103,0,87,165,0,22,0,0
Pocillopora_acuta_HIv2___RNAseq.g16730.t1,131,210,337,18,278,469,210,184,167,208
Pocillopora_acuta_HIv2___RNAseq.g16731.t1,66,110,66,0,31,262,68,38,266,10
Pocillopora_acuta_HIv2___RNAseq.g16733.t1,6,20,43,78,9,24,10,41,0,0
Pocillopora_acuta_HIv2___RNAseq.g16734.t1,98,165,182,0,162,300,105,109,199,52
Pocillopora_acuta_HIv2___RNAseq.g16735.t1,296,729,473,51,736,1134,146,115,138,195
Pocillopora_acuta_HIv2___RNAseq.g16736.t1,458,486,659,128,593,675,370,304,302,443
Pocillopora_acuta_HIv2___RNAseq.g16737.t1,80,106,264,31,77,112,198,98,29,151
Pocillopora_acuta_HIv2___RNAseq.g16738.t1,110,113,199,25,204,399,116,81,158,106
Pocillopora_acuta_HIv2___RNAseq.g16739.t1,933,1166,1223,252,584,2105,1561,1242,165,1510
Pocillopora_acuta_HIv2___RNAseq.g16741.t1,0,4,386,343,0,635,0,1363,907,0
Pocillopora_acuta_HIv2___RNAseq.g16740.t1,521,893,152,335,653,606,683,73,641,524
Pocillopora_acuta_HIv2___RNAseq.g16742.t1,176,0,0,0,0,0,0,916,99,0
Pocillopora_acuta_HIv2___RNAseq.g16743.t1,126,531,410,236,157,0,1393,440,0,0
Pocillopora_acuta_HIv2___RNAseq.g16754.t1,213,414,134,2,16,24,211,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16755.t1,831,606,986,0,503,2820,0,1063,0,0
Pocillopora_acuta_HIv2___RNAseq.g16757.t1,4017,5311,8109,3685,6975,6340,3512,9340,5956,829
Pocillopora_acuta_HIv2___RNAseq.g16758.t1,529,0,532,0,918,0,0,152,80,0
Pocillopora_acuta_HIv2___RNAseq.g16759.t1,2,0,1,0,13,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g17151.t2,75,602,1026,146,667,0,309,972,0,21
Pocillopora_acuta_HIv2___RNAseq.g16768.t1,354,65,35,0,50,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16772.t1,32,208,0,356,63,466,773,148,0,333
Pocillopora_acuta_HIv2___RNAseq.g16773.t1,222,695,0,42,131,1355,870,464,0,1036
Pocillopora_acuta_HIv2___TS.g17158.t1,220,2,184,14,187,3,0,250,701,2
Pocillopora_acuta_HIv2___RNAseq.g16775.t1,187,1678,203,153,704,98,271,1007,1616,74
Pocillopora_acuta_HIv2___RNAseq.g16776.t1,3427,172,1873,5030,4375,3184,1240,4251,929,0
Pocillopora_acuta_HIv2___RNAseq.g16777.t1,7066,6081,6247,4111,15001,6133,2471,9573,6725,3743
Pocillopora_acuta_HIv2___RNAseq.g16778.t1,1674,1253,2866,2045,1371,1940,689,2550,1864,2273
Pocillopora_acuta_HIv2___TS.g17164.t1,32,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16781.t1,320,4482,0,4695,416,3378,9635,1607,0,1685
Pocillopora_acuta_HIv2___RNAseq.g16782.t1,37,5,926,493,270,395,0,329,161,0
Pocillopora_acuta_HIv2___TS.g17168.t1,229,338,239,216,427,304,0,324,235,177
Pocillopora_acuta_HIv2___RNAseq.g16784.t1,5,0,78,0,8,0,0,145,0,0
Pocillopora_acuta_HIv2___RNAseq.g16785.t1,159,27,374,190,133,130,0,110,110,0
Pocillopora_acuta_HIv2___RNAseq.g16786.t1,47,30,47,121,139,114,11,15,292,0
Pocillopora_acuta_HIv2___RNAseq.g16790.t1,3,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16794.t1,1,0,0,1,1,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16795.t1,34,0,0,0,53,105,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16796.t1,167,0,153,4,4,180,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16797.t1,146,0,0,0,0,53,263,167,0,0
