#Position (bp)	insert size
510360.0	224.02771778257738
1531079.0	240.7699164345404
2551798.0	233.24191931846656
3572517.0	235.73496288712568
4593236.0	239.67185421654696
5613955.0	240.9643818849449
6634674.0	237.23654121010006
7655393.0	238.35522747815608
8676112.0	238.13666536509177
9696831.0	231.34136323268206
1.071755E7	232.87502992578405
1.1738269E7	232.67814652473388
1.2758988E7	229.60030627871362
1.3779707E7	240.01498955645656
1.4800426E7	227.80913838120105
1.5542849E7	237.80905032467533
1.60532085E7	213.38149445417397
1.6841864E7	225.7151799687011
1.7862583E7	234.22728270412642
1.8883302E7	235.71505376344086
1.9904021E7	235.86885427024637
2.092474E7	235.1350163417108
2.1945459E7	238.6831125482424
2.2966178E7	235.2247951549697
2.3986897E7	243.92760595647192
2.5007616E7	240.39289940828402
2.6028335E7	237.82622471362419
2.7049054E7	239.22516630961778
2.8069773E7	222.8453354349325
2.90063125E7	239.36559582646896
2.9516672E7	237.97661623108667
3.0111211E7	241.24658115127744
3.113193E7	235.690036900369
3.2152649E7	240.81378692927484
3.3173368E7	238.67382742570712
3.4194087E7	235.622965641953
3.5214806E7	236.71283305444717
3.6235525E7	236.84079009995241
3.7256244E7	237.5386290692343
3.8276963E7	241.92398270979282
3.9297682E7	242.62947439963753
4.0318401E7	237.2247442455243
4.08600465E7	249.0919282511211
4.1370406E7	244.5084697100201
4.2359839E7	239.25622453598913
4.3380558E7	232.03157485669874
4.4401277E7	241.775
4.5421996E7	239.44751921733055
4.6442715E7	236.96953085160632
4.7463434E7	238.9563885647608
4.8484153E7	232.20327003321128
4.9504872E7	240.379043168122
5.0525591E7	237.20606443461782
5.154631E7	240.38774555659495
5.2132722E7	237.29398986241853
5.26430815E7	241.69274255156608
5.3587748E7	243.89491691104595
5.4608467E7	245.70910151691947
5.5629186E7	239.21244611473418
5.6649905E7	231.7180195285531
5.7670624E7	238.77152899824253
5.8691343E7	235.7866702717318
5.9712062E7	226.32455437612657
6.0732781E7	233.89742152466368
6.17535E7	240.78909137249906
6.24094815E7	233.45032632342276
6.2919841E7	233.94555633310006
6.3794938E7	237.97658434296366
6.4815657E7	241.51299475441107
6.5836376E7	232.70118955262478
6.6857095E7	231.01977934598946
6.7877814E7	236.9115172232448
6.8898533E7	232.9556769246928
6.9919252E7	252.02663261583365
7.0939971E7	258.4895404381486
7.1904594E7	233.0
7.24149535E7	230.92505133470226
7.2981409E7	246.45093232951064
7.4002128E7	254.71599702380954
7.5022847E7	238.86134399587257
7.6043566E7	234.0173282288938
7.7064285E7	242.9502003434459
7.8085004E7	242.663281790907
7.9105723E7	248.96456150027578
7.9997623E7	249.40373983739838
8.05079825E7	241.53328710124828
8.1147161E7	240.8244333886125
8.216788E7	239.39405666897028
8.3188599E7	250.07035249378382
8.4209318E7	241.69762569832403
8.5230037E7	255.4443378119002
8.6250756E7	258.4476534296029
8.7271475E7	262.986108699427
8.78641845E7	239.33653846153845
8.8374544E7	255.18517490283176
8.9312913E7	236.83377399701115
9.0333632E7	240.3119149427944
9.1354351E7	236.79369064512608
9.237507E7	236.89648689930678
9.3395789E7	242.25059800196988
9.4416508E7	228.83513757329726
9.5112036E7	245.5
9.56223955E7	244.6561967833491
9.6457946E7	218.74220308726242
9.7478665E7	225.43130213160333
9.8499384E7	235.44032744506677
9.9520103E7	230.54853604785393
1.00540822E8	231.81755772831286
1.01386574E8	249.11838714567227
1.018969335E8	227.58124228712464
1.0258226E8	239.14547428416338
1.03602979E8	237.88081861958267
1.04623698E8	240.63560466543893
1.05644417E8	236.94955849889624
1.06665136E8	241.42484641638225
1.076372215E8	241.68279569892474
1.08147581E8	229.44350282485877
1.08706574E8	238.7362583431488
1.09727293E8	234.17283245250678
1.10748012E8	233.79256339228638
1.11768731E8	236.11189334931098
1.1278945E8	245.04147527695218
1.13638349E8	233.19020440668967
1.141487085E8	266.5553121577218
1.14830888E8	255.4546013527362
1.15851607E8	251.836688556357
1.16872326E8	256.6262180267966
1.17893045E8	252.33510638297872
1.18913764E8	251.07342047930283
1.196339415E8	252.22001020929045
1.20144301E8	234.09579244969234
1.20955202E8	237.7519801980198
1.21975921E8	238.554912179116
1.2299664E8	238.96169691571095
1.24017359E8	236.29011595803425
1.246429705E8	247.98658798283262
1.2515333E8	261.2182741116751
1.26058797E8	242.99327319981654
1.27079516E8	259.1209548221724
