#Position (bp)	Coverage
510360.0	2.4998986008881974
1531079.0	1.7244736308425728
2551798.0	2.543350324624113
3572517.0	1.9777676324238112
4593236.0	1.8964719967003651
5613955.0	2.0956805937775234
6634674.0	2.20705012838989
7655393.0	2.8499332333384606
8676112.0	2.095936295885547
9696831.0	2.545045208328639
1.071755E7	2.320035190880154
1.1738269E7	3.258424698668292
1.2758988E7	2.7543770616594774
1.3779707E7	2.3153698520356727
1.4800426E7	1.8720940827005277
1.5542849E7	3.259388055424485
1.60532085E7	4.085746830712623
1.6841864E7	2.7173414034616776
1.7862583E7	2.534382136513575
1.8883302E7	2.0847079362684537
1.9904021E7	2.4298734519490672
2.092474E7	2.0942198587466287
2.1945459E7	2.2134534578076828
2.2966178E7	2.1523788623509508
2.3986897E7	2.1114557483499374
2.5007616E7	1.6986310630055872
2.6028335E7	2.0100527177411216
2.7049054E7	2.009000518262127
2.8069773E7	2.5584602618350396
2.90063125E7	2.2105166830916514
2.9516672E7	4.0821043128077505
3.0111211E7	2.2489176746979336
3.113193E7	2.092067454412037
3.2152649E7	2.203207738858589
3.3173368E7	2.013122122738971
3.4194087E7	2.1364988797112625
3.5214806E7	1.8576346673276387
3.6235525E7	2.0194362993145027
3.7256244E7	2.1016420777902636
3.8276963E7	1.5982341859022904
3.9297682E7	2.2408312179943746
4.0318401E7	2.474808443851834
4.08600465E7	1.9167838649875344
4.1370406E7	1.879746009745895
4.2359839E7	2.1331718132022623
4.3380558E7	2.7345410441071443
4.4401277E7	1.9940777040497923
4.5421996E7	1.7018376262223
4.6442715E7	2.03481271535065
4.7463434E7	1.6305447434602471
4.8484153E7	3.5266856010322134
4.9504872E7	2.0717876320515245
5.0525591E7	2.0735814656139446
5.154631E7	1.5799794066731392
5.2132722E7	1.9608494132342789
5.26430815E7	1.7997476439477145
5.3587748E7	1.9195380903069308
5.4608467E7	2.2723648722126266
5.5629186E7	2.2152247582341467
5.6649905E7	2.7442508663011074
5.7670624E7	2.166387615004717
5.8691343E7	2.274345828773639
5.9712062E7	2.390258239535073
6.0732781E7	2.117582801926877
6.17535E7	1.8855835935257401
6.24094815E7	1.0296212110807432
6.2919841E7	2.9358963638232978
6.3794938E7	2.0582393391325136
6.4815657E7	2.0949311220815914
6.5836376E7	2.06503748828032
6.6857095E7	2.8587319330785457
6.7877814E7	1.8592609719227329
