#Position (bp)	mapping quality
510360.0	22.62855403248287
1531079.0	25.9500211987938
2551798.0	23.499388415795046
3572517.0	31.857699933731013
4593236.0	29.240861857217986
5613955.0	28.689199376755486
6634674.0	30.77242237269714
7655393.0	27.58440971893311
8676112.0	25.44056349330183
9696831.0	30.982924195050295
1.071755E7	24.365621575305255
1.1738269E7	29.049664126236145
1.2758988E7	24.348473489838792
1.3779707E7	16.821387688110548
1.4800426E7	27.849302325341487
1.5542849E7	29.026796052583332
1.60532085E7	29.64083637470076
1.6841864E7	29.369069834478783
1.7862583E7	29.345078244933013
1.8883302E7	31.590187203435637
1.9904021E7	27.917581582662127
2.092474E7	30.717065246499473
2.1945459E7	31.805131916882473
2.2966178E7	31.20980941539005
2.3986897E7	33.14564820913862
2.5007616E7	31.88461767446363
2.6028335E7	29.290311545319234
2.7049054E7	32.40100887319015
2.8069773E7	29.60498718177124
2.90063125E7	26.54638398813023
2.9516672E7	20.055064598547645
3.0111211E7	35.116893084105314
3.113193E7	24.058650772783352
3.2152649E7	28.3786576431048
3.3173368E7	22.6631168899437
3.4194087E7	27.348587242393656
3.5214806E7	23.83883031076663
3.6235525E7	26.268583740403574
3.7256244E7	26.42905501270825
3.8276963E7	23.137718700876533
3.9297682E7	26.230755241156526
4.0318401E7	20.122207488682033
4.08600465E7	39.049760470290195
4.1370406E7	23.926120882182524
4.2359839E7	27.128060879868347
4.3380558E7	30.855691562723578
4.4401277E7	29.794563326918972
4.5421996E7	24.22530709077064
4.6442715E7	31.26638703689608
4.7463434E7	29.349767572823453
4.8484153E7	30.63940702911757
4.9504872E7	25.047480764681683
5.0525591E7	27.20640855216029
5.154631E7	24.74587705803448
5.2132722E7	34.512755235300446
5.26430815E7	30.9941060193365
5.3587748E7	27.238517496345168
5.4608467E7	25.533067074036058
5.5629186E7	22.319795213582285
5.6649905E7	23.033025637434047
5.7670624E7	27.85389690850481
5.8691343E7	20.4926019162583
5.9712062E7	30.67737626136248
6.0732781E7	31.028306191795846
6.17535E7	30.30816071894132
6.24094815E7	31.787930338691197
6.2919841E7	28.52590475731121
6.3794938E7	31.655336743002366
6.4815657E7	23.8882665198262
6.5836376E7	22.78107141349455
6.6857095E7	25.2484216440511
6.7877814E7	25.660662269543995
6.8898533E7	34.202518318703575
6.9919252E7	18.154918556047665
7.0939971E7	14.39090597990664
7.1904594E7	24.110423955328553
7.24149535E7	32.15300228462156
7.2981409E7	15.57966671159778
7.4002128E7	12.175283489174786
7.5022847E7	27.138929668098015
7.6043566E7	24.248834977838587
7.7064285E7	23.970562834640848
7.8085004E7	25.343154316290217
7.9105723E7	24.635677107973176
7.9997623E7	27.33343346990257
8.05079825E7	28.053720991481963
8.1147161E7	31.87734821045984
8.216788E7	23.574555339316888
8.3188599E7	8.643614641137313
8.4209318E7	15.13348662997014
8.5230037E7	10.132490168431262
8.6250756E7	10.373406662664252
8.7271475E7	9.759944760127185
8.78641845E7	19.915674873313897
8.8374544E7	12.002580604246777
8.9312913E7	31.244796224057914
9.0333632E7	32.623863093026856
9.1354351E7	29.87895893270675
9.237507E7	25.403138966134478
9.3395789E7	22.136570238207018
9.4416508E7	30.13871403856198
9.5112036E7	29.99344330296958
9.56223955E7	29.759691124160067
9.6457946E7	23.406205403463748
9.7478665E7	16.252157538146275
9.8499384E7	30.862056134571535
9.9520103E7	26.97046131049792
1.00540822E8	24.716011295473887
1.01386574E8	24.11863998463203
1.018969335E8	20.17112808018591
1.0258226E8	27.657329439280836
1.03602979E8	29.009579777699454
1.04623698E8	32.225206144676164
1.05644417E8	31.65003100892998
1.06665136E8	33.02509483347757
1.076372215E8	33.79590373909597
1.08147581E8	23.130064284926053
1.08706574E8	27.893718227224635
1.09727293E8	24.15697490470475
1.10748012E8	30.44932137200573
1.11768731E8	11.685370218915788
1.1278945E8	18.65735902857488
1.13638349E8	23.542650166358385
1.141487085E8	9.177944070206685
1.14830888E8	10.996822190262938
1.15851607E8	15.382696493179226
1.16872326E8	10.869733202440953
1.17893045E8	14.40851106786924
1.18913764E8	7.812759030378021
1.196339415E8	7.753523710534671
1.20144301E8	30.134916879076393
1.20955202E8	28.880363269029136
1.21975921E8	31.98162168860417
1.2299664E8	34.01965274133289
1.24017359E8	35.29673830056455
1.246429705E8	26.8089993968797
1.2515333E8	7.318295314130594
1.26058797E8	18.79446883147337
1.27079516E8	11.764975707473464
1.28100235E8	7.482805243574189
1.290844785E8	20.95245472695843
1.29594838E8	7.829063697825375
1.30141673E8	18.446724159318862
1.31162392E8	23.1867648833759
1.32183111E8	19.741213182044415
1.3320383E8	16.196112824602153
1.33904959E8	10.410932284573459
1.344153185E8	25.70258971625332
1.35245268E8	29.76650998764822
1.36265987E8	8.956545474111586
1.37286706E8	8.021411992949552
1.379154055E8	21.224817103665444
1.38425765E8	30.380789377637864
1.39328144E8	24.655168677609282
1.40348863E8	29.537318929485085
1.413579265E8	29.538651217341176
1.41868286E8	25.744093429913416
1.42390301E8	30.21698814847902
1.4341102E8	34.26614521018029
1.44431739E8	29.265834648674215
1.452602935E8	24.10065509356524
1.45770653E8	21.965640623794332
1.46473177E8	28.20336060967452
1.47493896E8	26.157772885376417
1.48514615E8	30.011642393351178
1.491610745E8	17.630218673491733
1.49671434E8	28.96359232494016
1.50556053E8	31.002998706692757
1.51576772E8	29.575669001966773
1.524486985E8	30.487258847890974
1.52959058E8	30.01662899567089
1.5361821E8	16.412767026404502
1.54638929E8	14.437902895081764
