#Position (bp)	insert size
510360.0	260.3679895273529
1531079.0	271.5485833076686
2551798.0	260.52712255896967
3572517.0	265.9180350489858
4593236.0	267.11872013898943
5613955.0	272.0473431881742
6634674.0	266.4990494296578
7655393.0	264.7247657007433
8676112.0	267.62431022753043
9696831.0	264.70396314527324
1.071755E7	264.6171821774084
1.1738269E7	263.2434169923884
1.2758988E7	261.5690837178642
1.3779707E7	272.15277030661645
1.4800426E7	262.2842058952926
1.5542849E7	265.8687886420884
1.60532085E7	247.72806067172263
1.6841864E7	262.9389995398672
1.7862583E7	262.98791994711223
1.8883302E7	265.7330106362652
1.9904021E7	266.07331117179154
2.092474E7	263.97495124329595
2.1945459E7	267.6759929778363
2.2966178E7	262.32463626189144
2.3986897E7	267.15564803804995
2.5007616E7	271.9793893129771
2.6028335E7	264.58123803446074
2.7049054E7	269.3967660965501
2.8069773E7	256.92236535951423
2.90063125E7	269.9438177394382
2.9516672E7	270.72071330589847
3.0111211E7	265.6519639597197
3.113193E7	264.04397578338103
3.2152649E7	267.99155405405406
3.3173368E7	265.9395636986753
3.4194087E7	266.7446782178218
3.5214806E7	265.97089727637217
3.6235525E7	265.0905913794285
3.7256244E7	267.5732691225217
3.8276963E7	268.49669834111774
3.9297682E7	267.43147667612095
4.0318401E7	264.99699595609474
4.08600465E7	278.63063909774434
4.1370406E7	271.89737039819687
4.2359839E7	267.7972585085818
4.3380558E7	262.1146430717134
4.4401277E7	268.6346631152007
4.5421996E7	271.7171100450647
4.6442715E7	268.4759660112882
4.7463434E7	267.65085946924006
4.8484153E7	261.0242136794808
4.9504872E7	265.1504484914379
5.0525591E7	267.6135191264152
5.154631E7	269.26451719032735
5.2132722E7	263.57776801405976
5.26430815E7	271.4045777673619
5.3587748E7	266.86637613141136
5.4608467E7	272.10539424128297
5.5629186E7	269.97673276444226
5.6649905E7	255.6777151318412
5.7670624E7	269.30504602566685
5.8691343E7	270.10893791221287
5.9712062E7	255.8048145001416
6.0732781E7	267.2404929358312
6.17535E7	266.9311250252474
6.24094815E7	267.0489977728285
6.2919841E7	263.13089727974017
6.3794938E7	265.8261116009573
6.4815657E7	270.05715543259555
6.5836376E7	265.09539083745904
6.6857095E7	263.36346068904595
6.7877814E7	265.9647844565877
6.8898533E7	260.5769632293237
6.9919252E7	278.1411451398136
7.0939971E7	285.24244282835366
7.1904594E7	264.4521332730288
7.24149535E7	268.3938100320171
7.2981409E7	272.68800567778567
7.4002128E7	277.4350203650626
7.5022847E7	264.47701303938703
7.6043566E7	264.573989256432
7.7064285E7	270.5523956496179
7.8085004E7	269.7574981072739
7.9105723E7	274.07846903079775
7.9997623E7	271.6100105189341
8.05079825E7	264.9760680379747
8.1147161E7	266.95266725611555
8.216788E7	269.8515841728719
8.3188599E7	277.2483722407496
8.4209318E7	270.6797763639869
8.5230037E7	277.6017215380749
8.6250756E7	280.89801565341133
8.7271475E7	286.22570698616863
8.78641845E7	271.5473684210526
8.8374544E7	276.54870198769186
8.9312913E7	265.7942166646627
9.0333632E7	266.2320315481491
9.1354351E7	264.2245893834801
9.237507E7	267.9782542113323
9.3395789E7	268.15423183416897
9.4416508E7	265.6215519463779
9.5112036E7	266.9736748908039
9.56223955E7	268.7397179208995
9.6457946E7	252.87097169464528
9.7478665E7	259.4891416752844
9.8499384E7	265.40353293413176
9.9520103E7	258.2219574780059
1.00540822E8	260.6164216433844
1.01386574E8	270.0025049203793
1.018969335E8	255.40118430792006
1.0258226E8	268.8741239521781
1.03602979E8	271.2265815910942
1.04623698E8	265.71451721809586
1.05644417E8	265.34293336567026
1.06665136E8	269.0817930741449
1.076372215E8	266.416217269833
1.08147581E8	261.8216328653146
1.08706574E8	265.45584941879065
1.09727293E8	264.559694209499
1.10748012E8	264.8400312368595
1.11768731E8	262.33579366395753
1.1278945E8	269.10295956648605
1.13638349E8	265.74981818181817
1.141487085E8	297.0671211326691
1.14830888E8	283.9626897583921
1.15851607E8	274.46525138451517
1.16872326E8	278.3499477689897
1.17893045E8	277.2081187518934
1.18913764E8	277.8600961001229
1.196339415E8	283.36114802019665
1.20144301E8	264.09213525835867
1.20955202E8	269.80101158844997
1.21975921E8	266.28459558034757
1.2299664E8	266.7897773162571
1.24017359E8	265.73545844850906
1.246429705E8	273.5694260777572
1.2515333E8	280.7770926756353
1.26058797E8	272.87534280728
1.27079516E8	279.78386754750835
1.28100235E8	288.70366428462825
1.290844785E8	274.5215564890559
1.29594838E8	280.5737931034483
1.30141673E8	243.32624197297403
1.31162392E8	267.9413924132157
1.32183111E8	272.39802565307906
1.3320383E8	270.67818472024504
1.33904959E8	278.390306122449
1.344153185E8	266.3710789766407
1.35245268E8	266.9867262540021
1.36265987E8	277.0630582891749
1.37286706E8	280.381881487321
1.379154055E8	279.2892112420671
1.38425765E8	264.56594399277327
1.39328144E8	271.27398387362183
1.40348863E8	264.95046164772725
1.413579265E8	262.16866863719264
1.41868286E8	263.41379310344826
1.42390301E8	257.34647089129317
1.4341102E8	264.77970692409195
1.44431739E8	267.042763549732
1.452602935E8	271.41019936681784
1.45770653E8	272.2580088240936
1.46473177E8	268.44083936819294
1.47493896E8	266.9795325331649
1.48514615E8	265.0516821062896
1.491610745E8	264.7810041213938
1.49671434E8	264.8213541264572
1.50556053E8	267.27823707498834
1.51576772E8	268.93634570557646
1.524486985E8	272.1558030056129
1.52959058E8	268.2421545667447
1.5361821E8	264.97989949748745
1.54638929E8	256.32103077213515
1.55659648E8	277.76781235170495
1.562379865E8	274.38363636363636
1.56748346E8	278.4448572091943
1.57701086E8	268.48567980167013
1.58721805E8	266.8882059440307
1.59504311E8	264.17470438210063
1.600146705E8	261.8747247653262
1.60763243E8	265.6956233860822
1.61783962E8	262.37326854334225
1.62676022E8	266.5700934579439
1.631863815E8	260.3237615449202
1.638254E8	267.07515899017153
1.64846119E8	268.1759510869565
1.65790573E8	264.9216679386665
1.663009325E8	270.3092105263158
1.66887557E8	264.37890857210795
1.67908276E8	266.74062156647307
1.687668165E8	267.619968930942
1.69277176E8	286.9652362846279
1.69949714E8	282.7368624420402
1.70970433E8	287.77617820881954
1.71720922E8	285.82101576182134
1.722312815E8	274.10122838944494
1.73011871E8	270.3775334936448
1.73949528E8	287.0302457466919
1.744598875E8	264.5465703971119
1.75053309E8	266.9907187053784
1.76074028E8	269.4484883497015
1.76602689E8	264.7083333333333
1.771130485E8	262.12442480019376
1.78115466E8	266.6018571922944
1.787021015E8	287.4867256637168
1.79212461E8	266.4734346003162
1.80156904E8	265.1122407756531
1.80794673E8	285.1202684101858
1.813050325E8	263.4152270773079
1.82198342E8	265.5936293992282
1.827149935E8	267.2631578947368
1.83225353E8	268.9289033457249
1.84101867E8	251.26256067961165
1.846122265E8	277.0978635423846
1.85260499E8	280.3298617346023
1.85946661E8	271.75029171528587
1.864570205E8	266.90905710886375
1.87214185E8	278.978102189781
1.877245445E8	272.4253765403925
1.88322656E8	261.9594242388343
1.88970029E8	272.30465475402605
1.894803885E8	228.48440480197465
1.90149192E8	264.199356223176
1.906595515E8	266.26722071280165
1.91312477E8	267.0623419012648
1.918228365E8	304.60460992907804
1.92405532E8	261.6819335418757
1.92970815E8	261.9990512333966
1.934811745E8	266.59861150467555
1.941148915E8	271.23835616438356
1.94625251E8	264.7621315378931
1.95223345E8	276.35934803451585
1.957337045E8	272.72924826279217
1.961788765E8	266.2387448840382
1.96689236E8	291.1847943722944
1.97131581E8	283.26143790849676
1.97615106E8	258.7886820830983
1.97992652E8	260.2091212458287
1.98305792E8	238.36676168264663
1.988161515E8	283.55452782336266
1.991212075E8	276.5987421383648
1.994436275E8	269.0901909150757
1.99872985E8	265.51188064100205
2.000851115E8	282.8666666666667
2.00263134E8	291.43949680511184
2.005261155E8	286.14978902953584
2.00738718E8	267.350101971448
2.00938567E8	286.76165531691987
2.010583015E8	270.5531914893617
2.0114868E8	281.9198156682028
2.01286268E8	257.9609634551495
2.01415191E8	299.3275623268698
2.015211975E8	269.4508830022075
2.01614299E8	288.14732142857144
2.01703287E8	291.5742574257426
2.017861025E8	308.47297297297297
2.018642115E8	311.92105263157896
2.019370895E8	297.58649789029533
2.020049135E8	289.8961038961039
2.020668635E8	258.69268292682926
2.020987075E8	250.47826086956522
2.021249785E8	277.61139028475714
2.021737895E8	306.9509536784741
2.022239985E8	271.92727272727274
2.02271757E8	273.84875444839855
2.023186845E8	317.72727272727275
2.02364446E8	251.28571428571428
2.024089195E8	297.97359154929575
2.02452443E8	287.19354838709677
2.02494437E8	284.74825174825173
2.02534017E8	256.0487804878049
2.025722765E8	309.71604938271605
2.026094615E8	293.3006993006993
2.026450565E8	270.10084033613447
2.02679708E8	344.36842105263156
2.02712767E8	346.6363636363636
2.02743079E8	314.6186440677966
2.02771272E8	311.99285714285713
2.027983955E8	217.51724137931035
2.02824104E8	284.2083333333333
2.028484075E8	295.48387096774195
2.028692335E8	72.0
2.028819085E8	278.62992125984255
2.03004407E8	267.40974639482846
2.03633441E8	265.23771056421816
2.0465416E8	268.28240706388664
2.05674879E8	268.7215757852308
2.06695598E8	266.50469678953624
2.07716317E8	269.31661072837545
2.08737036E8	265.27431050879693
2.09757755E8	268.6152895116423
2.10778474E8	271.725782414307
2.11799193E8	270.95518890034685
2.12819912E8	266.76125323834196
2.13840631E8	278.9575100179633
2.1486135E8	267.33534461308784
2.15882069E8	270.22150097812556
2.16902788E8	276.864553014553
2.17923507E8	278.72492379155176
2.18944226E8	270.653740413833
2.19487071E8	277.4384615384615
2.199974305E8	265.8850030440371
2.20985664E8	269.8141871444135
2.22006383E8	271.1239540910774
2.23027102E8	266.64736061317836
2.24047821E8	268.89975837523673
2.2506854E8	264.95951536643025
2.26089259E8	261.84789063039426
2.27109978E8	274.28490063765247
2.28130697E8	266.5128319146233
2.29151416E8	268.409716020718
2.30054359E8	264.42987596073357
2.305647185E8	274.256271917993
2.31192854E8	266.23913976187924
2.32213573E8	265.2165646498023
2.33234292E8	268.17082214550567
2.34255011E8	265.802521574973
2.3527573E8	268.7452022980076
2.36296449E8	268.9209774304543
2.37317168E8	268.2036526080673
2.38337887E8	266.90704709930003
2.390642375E8	266.37514013452915
2.39574597E8	264.04888585720784
2.40379325E8	269.41996842342684
2.41400044E8	253.15871404399323
2.42420763E8	268.9748538911104
2.43441482E8	269.21798421708434
2.44462201E8	274.6886071048301
2.4548292E8	268.0962998102467
2.46503639E8	267.09855928627405
2.47055125E8	247.10045662100455
2.475654845E8	268.3094147582697
2.48545077E8	263.87241834774255
2.49565796E8	263.224638973079
2.50586515E8	267.0549159081319
2.51607234E8	250.50376338386516
2.52562442E8	273.00362010221465
2.530728015E8	287.211096662332
2.53648672E8	264.3660563973064
2.54669391E8	268.67860607417356
2.5569011E8	276.77509363295883
2.56710829E8	280.7109337893037
2.57731548E8	279.0791420911528
2.58475107E8	284.67756331585406
2.589854665E8	263.28255662020905
2.59772986E8	269.49661084529504
2.60793705E8	261.9089985609075
2.61814424E8	270.9753685027153
2.62835143E8	264.58246915449246
2.638107845E8	266.1070509153318
2.64321144E8	273.62023562023563
2.64876581E8	267.05135520684735
2.658973E8	269.54744906843115
2.66918019E8	264.31464597478174
2.67938738E8	269.2124889543446
2.68959457E8	267.2344928032899
2.695718985E8	264.1834939254294
2.70082258E8	270.7749515930294
2.71000895E8	263.8105796469819
2.72021614E8	268.1181400378481
2.73042333E8	268.7882531953743
2.74063052E8	269.8158263305322
2.748221255E8	266.7917643992703
2.75332485E8	267.19488856589146
2.7610449E8	258.1698265429609
2.77125209E8	269.991149894789
2.78145928E8	273.8875753184349
2.79166647E8	262.74648422652984
2.799575615E8	261.67593012704174
2.80467921E8	272.9470834358848
2.81208085E8	262.310182428409
2.82228804E8	263.26563089696816
2.83249523E8	259.65840774745317
2.84270242E8	268.887724905303
2.85058192E8	272.8830008566883
2.855685515E8	261.9957230686982
2.8631168E8	268.17483113646796
2.87332399E8	264.179283149074
2.88353118E8	271.02745098039213
2.89373837E8	267.3752370631265
2.900235785E8	280.3921009771987
2.90533938E8	272.6968896713615
2.91415275E8	262.8465060240964
2.92435994E8	274.86193065941535
2.93456713E8	275.73775644322535
2.944353975E8	268.7078257659653
2.94945757E8	260.5242914979757
2.95498151E8	261.577492335342
2.9651887E8	263.4560683530678
2.97539589E8	269.0975734682118
2.98560308E8	262.76384773193524
2.99256038E8	272.75665198237886
2.997663975E8	262.0860778443114
3.00601746E8	266.92646367270163
3.01622465E8	265.4179348293354
3.02643184E8	264.6975624619135
3.035020885E8	266.3768226332971
3.04012448E8	274.9246621621622
3.04684622E8	266.66848526180195
3.05705341E8	271.76116573865653
3.0672606E8	268.4757430361189
3.07645372E8	267.8918586537673
3.081557315E8	267.5401891252955
3.08767498E8	265.659243697479
3.09788217E8	264.2189377943804
3.10808936E8	264.7461104226903
3.1165792E8	266.79801960189957
3.121682795E8	246.02347732760933
3.12850374E8	264.03052494199534
3.13871093E8	259.0995385207025
3.14891812E8	267.65797122511265
3.15660136E8	263.824508120956
3.161704955E8	262.4332261222207
3.1693325E8	264.086820980438
3.17953969E8	288.09144437505574
3.18974688E8	275.6657790688292
3.19635239E8	264.76856435643566
3.201455985E8	270.6625086625087
3.21016126E8	283.32498970769865
3.22036845E8	267.5122869844406
3.2297093E8	266.6792613197342
3.234812895E8	236.0058510638298
3.24078283E8	271.2916860555297
3.25099002E8	273.32637409458886
3.26119721E8	269.1605855855856
3.26761273E8	266.7197467738008
3.272716325E8	278.4879733269826
3.28161159E8	280.46467949915905
3.29181878E8	262.98959236773635
3.29948006E8	275.8100822213236
3.304583655E8	235.6670081967213
3.31223316E8	265.73930656499465
3.32244035E8	269.07687887841877
3.329484565E8	269.7522066034652
3.33458816E8	271.577634562597
3.34285473E8	270.2648022006812
3.35306192E8	268.2955339559113
3.35842508E8	342.3243243243243
3.363528675E8	269.58232364028004
3.3734763E8	266.37704474787074
3.381919425E8	266.1496199364957
3.38702302E8	266.59861883105947
3.39389068E8	264.5031982942431
3.403802195E8	267.8880494054267
3.40890579E8	259.44983277591973
3.41430506E8	265.22582193424523
3.423252225E8	274.0910614899752
3.42835582E8	260.57429078014184
3.43471944E8	265.8625160171855
3.442411075E8	268.9654580152672
3.44751467E8	263.85948451277415
3.455050285E8	265.1544825955913
3.46015388E8	254.8273615635179
3.46534101E8	262.7851388164377
3.472597935E8	252.12185267595737
3.47770153E8	270.88196577446246
3.484816195E8	263.76788346484
3.48991979E8	269.0289904502046
3.49596258E8	269.17170807053674
3.501968775E8	273.92438672438675
3.50707237E8	260.06839225589226
3.513412525E8	269.4982444940951
3.51851612E8	260.6463681903569
3.52469826E8	269.0380658436214
3.529801855E8	262.6471315092674
3.535869255E8	272.9083363084613
3.54097285E8	278.84513274336285
3.546455725E8	268.38793103448273
3.55155932E8	261.9263698630137
3.556741365E8	266.88241350906094
3.56184496E8	264.10607071380923
3.56659013E8	267.04370740572466
3.571693725E8	264.117461568782
3.576354565E8	262.4759803921569
3.58145816E8	270.7825203252033
3.585800875E8	272.42404072043854
3.59090447E8	280.11682808716705
3.595243275E8	255.36618620958316
3.60034687E8	291.60694369490915
3.603815955E8	292.18552036199094
3.60761883E8	266.94747977598007
3.612044545E8	269.1637440218629
3.615070885E8	258.6679866941232
3.619757175E8	265.5385473080599
3.62313515E8	275.6391184573003
3.625927295E8	283.45049641478215
3.63103089E8	253.57936691312383
3.633814065E8	281.82738095238096
3.636421465E8	267.3803069340204
3.641417095E8	269.6892537679206
3.64391329E8	295.35869565217394
3.64628532E8	274.1040113139625
3.65039247E8	259.14056776556777
3.65317758E8	269.55756339259693
3.65489371E8	261.25970873786406
3.65730115E8	299.32020117351215
3.66050884E8	287.6101167315175
3.663204995E8	279.7755271920089
3.66465251E8	286.2964652223489
3.666341725E8	264.17999533690835
3.669128175E8	262.11620294599015
3.671848005E8	281.2526997840173
3.673893855E8	290.9642147117296
3.6751831E8	297.93211488250654
3.67699889E8	290.9047619047619
3.679383725E8	288.10735544217687
3.6816619E8	284.710372960373
3.683785965E8	266.5379092475589
3.68481031E8	279.2448979591837
3.685754805E8	273.40319934372434
3.687530995E8	290.54558506819814
3.6891191E8	265.25408496732024
3.690569345E8	282.7949400798935
3.69195658E8	182.02527565733672
3.693269195E8	291.7476970317298
3.69445099E8	305.10748792270533
3.69500082E8	269.2857142857143
3.695540535E8	277.8336347197107
3.69661615E8	274.4556830031283
3.697681015E8	275.00293255131965
3.698727015E8	272.82758620689657
3.699761015E8	272.8680089485459
3.7007872E8	280.5937846836848
3.701801055E8	286.33809523809526
3.702790655E8	269.24395161290323
3.703757205E8	269.9905511811024
3.704714415E8	302.88839285714283
3.70520099E8	301.86842105263156
3.705668445E8	270.00084388185655
3.70657627E8	296.65909090909093
3.70746983E8	276.3437139561707
3.70834826E8	266.63492063492066
3.709203195E8	287.0046296296296
3.71003313E8	309.31060606060606
3.710844005E8	309.484375
3.71163251E8	278.7775377969762
3.71239687E8	251.95258620689654
3.7131501E8	291.45569620253167
3.71389628E8	270.16269841269843
3.714633E8	267.3872832369942
3.715208215E8	286.3300124533001
3.715564005E8	271.4593023255814
3.71606621E8	277.468253968254
3.71677672E8	279.7993079584775
3.717472145E8	285.3066666666667
3.71814878E8	262.8042744656918
3.718817625E8	289.9111969111969
3.71947646E8	297.2416666666667
3.720126035E8	266.98765432098764
3.72077134E8	256.05128205128204
3.721412605E8	268.03891708967853
3.722045965E8	250.94247787610618
3.722667005E8	247.3965763195435
3.723273345E8	262.8533724340176
3.723870885E8	283.8135048231511
3.724462275E8	285.6046065259117
3.72504354E8	278.15668789808916
3.72547792E8	264.9248251748252
3.725762155E8	258.79924953095684
3.72618329E8	268.2126245847176
3.72674683E8	266.2062084257206
3.72730407E8	247.36111111111111
3.727854505E8	273.4876033057851
3.72839097E8	283.185393258427
3.728912995E8	274.9220779220779
3.72943036E8	280.9670588235294
3.72993523E8	287.0380348652932
3.730426155E8	272.6
3.73091348E8	293.3493670886076
3.73139794E8	279.21938775510205
3.731881075E8	266.44761904761907
3.73236092E8	274.133064516129
3.73283553E8	301.83233532934133
3.73330688E8	276.72549019607845
3.733774945E8	279.4375
3.73423757E8	287.0
3.734692005E8	236.02564102564102
3.735138835E8	278.121359223301
3.735582185E8	260.9059080962801
3.73581754E8	299.04761904761904
3.73603825E8	277.46
3.7364655E8	285.3953488372093
3.73690616E8	289.8125
3.737342875E8	290.8336483931947
3.737775115E8	303.0352941176471
3.73820355E8	274.43657817109147
3.73862846E8	289.0338266384778
3.739051335E8	240.81456953642385
3.73947238E8	268.7002518891688
3.73989286E8	274.67543859649123
3.740311725E8	272.0033783783784
3.740728425E8	264.575
3.741143185E8	313.40425531914894
3.74155591E8	280.6922060766182
3.74196707E8	270.8125
3.742376425E8	257.13432835820896
3.7427848E8	282.82252559726965
3.74319312E8	310.0612244897959
3.743601355E8	217.91666666666666
3.7440084E8	257.2608695652174
3.744414195E8	170.53333333333333
3.744819765E8	278.24598930481284
3.745224395E8	266.81663113006397
3.745627535E8	257.5689655172414
3.74593375E8	279.2913043478261
3.74613394E8	280.1333333333333
3.746429195E8	287.8712121212121
3.746828465E8	277.93459915611817
3.74722681E8	173.23529411764707
3.747624835E8	312.0
3.748022165E8	177.71428571428572
3.74841819E8	274.06051873198845
3.74881314E8	284.70416666666665
3.74920734E8	294.86595949855354
3.749600475E8	297.6142857142857
3.74999213E8	277.6296296296296
3.750382525E8	283.10196078431375
3.750772085E8	265.816384180791
3.75115813E8	277.7337837837838
3.75154068E8	269.37254901960785
3.75192186E8	250.48453608247422
3.752301475E8	283.0889679715302
3.75268004E8	319.95238095238096
3.753058165E8	288.30041152263374
3.75343598E8	290.56969696969696
3.753813015E8	286.7861842105263
3.754189255E8	243.81
3.754565125E8	255.24043715846994
3.754938295E8	274.3164556962025
3.75530861E8	272.687338501292
3.755677235E8	273.7913043478261
3.756044405E8	290.4117647058824
3.75623695E8	312.0
3.75642039E8	257.42076502732243
3.75677822E8	279.2546583850932
3.75714408E8	252.34453781512605
3.757508895E8	225.75
3.75787247E8	245.1417004048583
3.75823438E8	298.9243027888446
3.758595055E8	274.53389830508473
3.75895477E8	248.9
3.759311425E8	282.981220657277
3.759664915E8	270.46206896551723
3.76001788E8	284.875
3.760370635E8	246.22727272727272
3.760722975E8	280.0879120879121
3.76107491E8	274.9271137026239
3.761426395E8	277.64248704663214
3.76177717E8	258.4355828220859
3.762126345E8	283.0569105691057
3.762474215E8	272.3538961038961
3.762820145E8	283.978102189781
3.76316414E8	278.86522911051213
3.763507905E8	267.29059829059827
3.763851465E8	259.4686468646865
3.764194555E8	267.8090909090909
3.76453632E8	225.651376146789
3.76487696E8	295.7378640776699
3.76521694E8	309.72727272727275
3.765555535E8	267.8126721763085
3.765892285E8	248.83084577114428
3.76622783E8	267.98091603053433
3.76642428E8	306.42857142857144
3.7665918E8	309.3360655737705
3.7668973E8	248.3514492753623
3.767230525E8	270.25098039215686
3.76756303E8	281.1714285714286
3.76789467E8	262.14550264550263
3.768224855E8	259.192
3.76855399E8	285.47480916030537
3.76888294E8	279.6585365853659
3.769211475E8	299.41752577319585
3.76953942E8	280.50306748466255
3.769866675E8	256.0546875
3.77019331E8	318.96
3.770519135E8	280.2723577235772
3.770843995E8	281.61038961038963
3.77116807E8	280.94677871148457
3.77148933E8	268.21772151898733
3.7718068E8	262.60869565217394
3.772122755E8	288.5352564102564
3.7724385E8	283.59938837920487
3.772753995E8	228.49881796690306
3.77306933E8	277.63576158940396
3.773384425E8	271.40645161290325
3.77369833E8	255.49099099099098
3.774010365E8	287.69779286926996
3.77432123E8	260.2173913043478
3.774631215E8	274.8837209302326
3.774940445E8	260.8645833333333
3.775249295E8	257.2826086956522
3.77555726E8	285.2
3.77586404E8	282.995652173913
3.77616988E8	275.19827586206895
3.776472535E8	287.9020618556701
3.7766414E8	329.8448275862069
3.77679104E8	276.0473372781065
3.777071395E8	285.51785714285717
3.77737063E8	331.2105263157895
3.777669485E8	275.52
3.777967905E8	181.0
3.778266235E8	267.311320754717
3.778563545E8	266.0173913043478
3.77885984E8	264.1870503597122
3.77915576E8	306.46153846153845
3.779450735E8	281.04672897196264
3.779744585E8	305.35
3.780036075E8	252.34509803921569
3.780325275E8	271.71014492753625
