#Position (bp)	Coverage
510360.0	4.5582545245067445
1531079.0	4.152448421161946
2551798.0	4.627733979675112
3572517.0	4.709765371272603
4593236.0	4.411848902587294
5613955.0	4.78893015609585
6634674.0	4.846918691628156
7655393.0	5.965272518685358
8676112.0	4.304487327070428
9696831.0	4.949556146206742
1.071755E7	4.694427163597425
1.1738269E7	5.719381142116489
1.2758988E7	4.7325600875461316
1.3779707E7	4.906296443977236
1.4800426E7	4.096421248159386
1.5542849E7	5.766089884880647
1.60532085E7	6.1607101790898895
1.6841864E7	4.875904142080239
1.7862583E7	4.854635800842347
1.8883302E7	4.797606393140522
1.9904021E7	5.414445111730065
2.092474E7	5.285462502412515
2.1945459E7	5.6423344720731174
2.2966178E7	4.567775264298989
2.3986897E7	5.21800515127082
2.5007616E7	4.626774851844631
2.6028335E7	4.718260363528062
2.7049054E7	5.357530329111146
2.8069773E7	5.285304770460822
2.90063125E7	5.021086160777136
2.9516672E7	6.459702184023426
3.0111211E7	5.463356712278306
3.113193E7	4.635304133654806
3.2152649E7	5.40882260445823
3.3173368E7	4.929765194926322
3.4194087E7	5.119353122651778
3.5214806E7	4.528191402335021
3.6235525E7	4.432247268836967
3.7256244E7	5.256656337346517
3.8276963E7	3.6811806187599134
3.9297682E7	5.168054087363907
4.0318401E7	5.523598561406224
4.08600465E7	5.317666048711884
4.1370406E7	4.575075640794158
4.2359839E7	5.546184601246768
4.3380558E7	5.613199127281847
4.4401277E7	5.206516191037886
4.5421996E7	4.461831316944233
4.6442715E7	4.83733231183117
4.7463434E7	4.147991758750449
4.8484153E7	5.9864350521544125
4.9504872E7	4.701540776648617
5.0525591E7	4.827497087837103
5.154631E7	3.8774138621892997
5.2132722E7	5.1558397159856675
5.26430815E7	4.548523279615572
5.3587748E7	4.667239465514015
5.4608467E7	5.328539000449683
5.5629186E7	5.285667260039247
5.6649905E7	5.197373616049079
5.7670624E7	4.74608682703075
5.8691343E7	4.163021360433185
5.9712062E7	5.46636831488392
6.0732781E7	5.297094499073692
6.17535E7	4.761367232313693
6.24094815E7	2.7334365686503412
6.2919841E7	5.3269419788203844
6.3794938E7	4.976205008430332
6.4815657E7	4.8191235785754944
6.5836376E7	4.686391651375158
6.6857095E7	5.7028584752512685
6.7877814E7	4.532412936371323
6.8898533E7	5.372130821509152
6.9919252E7	5.087310023620605
7.0939971E7	3.9723616391974677
7.1904594E7	4.719076042869392
7.24149535E7	5.034396391899601
7.2981409E7	6.582790170458275
7.4002128E7	8.506737897501663
7.5022847E7	4.608040018849458
7.6043566E7	5.545887751673085
7.7064285E7	4.190996738573496
7.8085004E7	5.213167384951197
7.9105723E7	4.882137003426016
7.9997623E7	4.943732054657369
8.05079825E7	6.306162134467741
8.1147161E7	5.325926136380335
8.216788E7	4.455055700932382
8.3188599E7	4.396143306825874
8.4209318E7	3.30953181041991
8.5230037E7	5.191509122491107
8.6250756E7	4.170857013536536
8.7271475E7	3.902263012641089
8.78641845E7	4.045330904675167
8.8374544E7	5.488632845766274
8.9312913E7	5.227011547742327
9.0333632E7	5.160568187718657
9.1354351E7	5.318374596730344
9.237507E7	5.235953283910655
9.3395789E7	4.299485950589731
9.4416508E7	4.808542801691749
9.5112036E7	6.766779986876817
9.56223955E7	5.152144432041477
9.6457946E7	4.911048976260852
9.7478665E7	4.8232579191726614
9.8499384E7	5.155542318698878
9.9520103E7	5.070185819995513
1.00540822E8	5.196181319246531
1.01386574E8	5.083020639996422
1.018969335E8	3.3744391799596496
1.0258226E8	4.563173606056123
1.03602979E8	4.7943498651440795
1.04623698E8	4.604114354685276
1.05644417E8	5.326470850449536
1.06665136E8	4.435510654744352
1.076372215E8	5.2689268094064445
1.08147581E8	6.053152662259554
1.08706574E8	5.839765890514432
1.09727293E8	3.9010814925557376
1.10748012E8	5.034814674753776
1.11768731E8	4.0224723944592
1.1278945E8	4.52060165432406
1.13638349E8	5.745831727169207
1.141487085E8	1.8942439762542196
1.14830888E8	3.322785213168365
1.15851607E8	6.202386748948535
1.16872326E8	9.301239616388056
1.17893045E8	3.0386541251803876
1.18913764E8	2.6656151203220473
1.196339415E8	2.7029306351218674
1.20144301E8	5.686585712788417
1.20955202E8	4.913284655228324
1.21975921E8	5.849924416024391
1.2299664E8	5.231123355203538
1.24017359E8	5.432134603157186
1.246429705E8	5.291005795994863
1.2515333E8	2.2883417804015362
1.26058797E8	4.1669695577333234
1.27079516E8	4.177241728624626
1.28100235E8	4.760581511659918
1.290844785E8	4.696754902043538
1.29594838E8	3.021768036079012
1.30141673E8	7.411481514501053
1.31162392E8	4.9934644108711606
1.32183111E8	4.60337565970654
1.3320383E8	8.11332697833586
1.33904959E8	10.895109018999369
1.344153185E8	4.701631778215839
1.35245268E8	4.783614295413331
1.36265987E8	4.300575378728132
1.37286706E8	5.003250649787062
1.379154055E8	4.652843501774548
1.38425765E8	5.264292975221895
1.39328144E8	3.9217737692744037
1.40348863E8	5.212565848191324
1.413579265E8	5.058762311912477
1.41868286E8	5.872420745570761
1.42390301E8	5.850623922940594
1.4341102E8	4.406160755310717
1.44431739E8	5.185352677867268
1.452602935E8	6.1807445120130735
1.45770653E8	4.6521704060843705
1.46473177E8	5.634531149121354
1.47493896E8	5.078187042663064
1.48514615E8	4.746393473620066
1.491610745E8	6.207310800881705
1.49671434E8	5.252942143085212
1.50556053E8	5.520558547455274
1.51576772E8	5.337595361700918
1.524486985E8	4.9630027076586085
1.52959058E8	4.693566544012635
1.5361821E8	3.8925992364206015
1.54638929E8	3.115612622083061
1.55659648E8	5.074989296760421
1.562379865E8	5.488981891466482
1.56748346E8	5.3127420851506795
1.57701086E8	9.817892093710414
1.58721805E8	4.339710537376105
1.59504311E8	5.034134188754954
1.600146705E8	5.689901474730598
1.60763243E8	4.979770142419216
1.61783962E8	5.508276028956059
1.62676022E8	5.796028561660255
1.631863815E8	6.467044668464701
1.638254E8	4.951496935003659
1.64846119E8	4.6369823624327555
1.65790573E8	5.224756360654189
1.663009325E8	4.0045368124303415
1.66887557E8	5.334301605045071
1.67908276E8	3.8896620911337987
1.687668165E8	3.088949425729721
1.69277176E8	1.7817404896456681
1.69949714E8	1.4784088470969974
1.70970433E8	1.9794654552330269
1.71720922E8	1.810418961435392
1.722312815E8	2.724279317618325
1.73011871E8	2.9529272992860913
1.73949528E8	1.2838432239832904
1.744598875E8	5.305049240326503
1.75053309E8	3.9143446923198257
1.76074028E8	4.968168516506502
1.76602689E8	0.5364587602109117
1.771130485E8	5.409420230948384
1.78115466E8	5.54124494596456
1.787021015E8	4.600798416277728
1.79212461E8	5.672832531068331
1.80156904E8	4.584279316834506
1.80794673E8	7.74450884745643
1.813050325E8	5.326096096096096
1.82198342E8	5.499433242645625
1.827149935E8	3.3515575333757153
1.83225353E8	4.960944714745545
1.84101867E8	6.586891003137364
1.846122265E8	5.092416958517326
1.85260499E8	5.612198851985708
1.85946661E8	5.40667794826581
1.864570205E8	6.122269149950531
1.87214185E8	5.26133587312104
1.877245445E8	4.243863387729054
1.88322656E8	5.504514954654513
1.88970029E8	5.246267703547461
1.894803885E8	6.930640746117542
1.90149192E8	5.033822123317228
1.906595515E8	4.3914202752882705
1.91312477E8	4.413739217188119
1.918228365E8	2.881068900685689
1.92405532E8	5.328230394457241
1.92970815E8	6.111172813094577
1.934811745E8	4.962558954496351
1.941148915E8	5.474399964101615
1.94625251E8	5.8192430404256825
1.95223345E8	6.39202790814821
1.957337045E8	4.92568059784566
1.961788765E8	4.695373653076264
1.96689236E8	1.95060761182626
1.97131581E8	3.400475102305112
1.97615106E8	4.526830457512799
1.97992652E8	5.162887327880155
1.98305792E8	6.2431493631802395
1.988161515E8	5.333328126255278
1.991212075E8	6.842565615663811
1.994436275E8	5.287464066473917
1.99872985E8	5.030153320616475
2.000851115E8	1.9678132881299872
2.00263134E8	5.863243529614426
2.005261155E8	5.3432466604364794
2.00738718E8	2.03101303446376
2.00938567E8	10.812366107321628
2.010583015E8	3.6110873104275556
2.0114868E8	5.667666122187167
2.01286268E8	3.065512427092266
2.01415191E8	3.74133781040405
2.015211975E8	5.822966306287394
2.01614299E8	1.3703825893789934
2.01703287E8	0.3756878784049263
2.017861025E8	0.8023489591286201
2.018642115E8	0.21380909442225943
2.019370895E8	1.3193347620585385
2.020049135E8	3.1816889310150764
2.020668635E8	0.8229273830217461
2.020987075E8	1.5942544459644323
2.021249785E8	4.822316059426955
2.021737895E8	2.6465546860087805
2.022239985E8	0.14016823519613558
2.02271757E8	4.2197561540567285
2.023186845E8	0.20530129836518138
2.02364446E8	0.6091192949044445
2.024089195E8	4.321740123315825
2.02452443E8	0.21446239914927065
2.02494437E8	0.9009845081142127
2.02534017E8	0.5180722891566265
2.025722765E8	0.7378839590443687
