#Position (bp)	mapping quality
510360.0	22.85461120722024
1531079.0	26.52363027054727
2551798.0	23.647886915447828
3572517.0	31.730396620006836
4593236.0	29.423625073224763
5613955.0	28.647037980815654
6634674.0	31.471034749568556
7655393.0	27.64083301540336
8676112.0	25.825341991846457
9696831.0	30.77202437953598
1.071755E7	24.44653505411764
1.1738269E7	29.713167671626056
1.2758988E7	25.270366665604
1.3779707E7	16.9086384648409
1.4800426E7	27.59064930840804
1.5542849E7	30.261386863004905
1.60532085E7	30.82592981864694
1.6841864E7	29.70076983231423
1.7862583E7	29.72615781461929
1.8883302E7	31.92618411078765
1.9904021E7	27.624197001172686
2.092474E7	31.436011530736398
2.1945459E7	32.18146167947913
2.2966178E7	30.83028023030983
2.3986897E7	33.39991348293701
2.5007616E7	32.523847164200845
2.6028335E7	29.312781222993767
2.7049054E7	32.228138881122234
2.8069773E7	30.124503712919694
2.90063125E7	26.457858629417963
2.9516672E7	22.157745536063203
3.0111211E7	35.49358922861295
3.113193E7	24.134690086937262
3.2152649E7	28.761951338262975
3.3173368E7	22.73174493556615
3.4194087E7	27.52787153417878
3.5214806E7	24.5540519051123
3.6235525E7	27.677412352878896
3.7256244E7	27.069872552193438
3.8276963E7	23.15385882610312
3.9297682E7	27.000479040236158
4.0318401E7	20.47713319624082
4.08600465E7	38.546711066097245
4.1370406E7	23.78739003032899
4.2359839E7	26.63947263922039
4.3380558E7	31.197855170233908
4.4401277E7	29.624970880947767
4.5421996E7	24.258495752123938
4.6442715E7	30.91998654395281
4.7463434E7	29.894769025686276
4.8484153E7	32.247581036346155
4.9504872E7	25.034218929466267
5.0525591E7	27.12662500674782
5.154631E7	24.686127724085654
5.2132722E7	35.26200637823901
5.26430815E7	30.606188294294657
5.3587748E7	26.849319260947873
5.4608467E7	25.354692209384144
5.5629186E7	22.155600711079018
5.6649905E7	23.846389803843802
5.7670624E7	27.871644516444793
5.8691343E7	20.808368486388854
5.9712062E7	30.677313676579757
6.0732781E7	31.937629615792574
6.17535E7	30.127433684401993
6.24094815E7	32.28760816835135
6.2919841E7	28.72205948164517
6.3794938E7	31.967105355120296
6.4815657E7	24.042963253900055
6.5836376E7	22.23479828217437
6.6857095E7	25.675826178797653
6.7877814E7	26.106374829237925
6.8898533E7	34.54604029298418
6.9919252E7	17.452830446660457
7.0939971E7	13.799265537350188
7.1904594E7	25.12271773528435
7.24149535E7	33.33212763734931
7.2981409E7	16.078269979115007
7.4002128E7	12.2563597627499
7.5022847E7	27.567130447576005
7.6043566E7	24.462819608489482
7.7064285E7	23.965277488820266
7.8085004E7	26.394887298472764
7.9105723E7	25.39769148494268
7.9997623E7	27.67288735119821
8.05079825E7	29.220080913050783
8.1147161E7	31.684033034390836
8.216788E7	23.99142161605855
8.3188599E7	8.702846992140135
8.4209318E7	15.122950402326513
