#Position (bp)	insert size
510360.0	259.5820683111954
1531079.0	266.2311820832229
2551798.0	266.1703387822791
3572517.0	268.003552708212
4593236.0	265.8773419935049
5613955.0	273.6825158684362
6634674.0	269.01939483562734
7655393.0	265.5398974264196
8676112.0	265.5871919934123
9696831.0	259.8204115226337
1.071755E7	264.5649740570163
1.1738269E7	258.3753269605745
1.2758988E7	262.3879522203806
1.3779707E7	272.03928752606953
1.4800426E7	263.08901464713716
1.5542849E7	261.8942060306679
1.60532085E7	252.74464328705562
1.6841864E7	265.0857126798561
1.7862583E7	263.48685025623695
1.8883302E7	264.3471041369472
1.9904021E7	267.90082350549005
2.092474E7	268.03882585614656
2.1945459E7	267.60833699419146
2.2966178E7	264.2929311067217
2.3986897E7	266.052642661613
2.5007616E7	270.66457997972935
2.6028335E7	264.13486670151593
2.7049054E7	268.2033446188571
2.8069773E7	259.8161179310699
2.90063125E7	266.327374301676
2.9516672E7	266.34714502273874
3.0111211E7	265.30748743718596
3.113193E7	266.0279811871167
3.2152649E7	267.7143731823052
3.3173368E7	270.42996196017003
3.4194087E7	263.91061961120334
3.5214806E7	268.2346242844964
3.6235525E7	264.6625247279921
3.7256244E7	268.38805500157446
3.8276963E7	267.6983164983165
3.9297682E7	267.1069373401535
4.0318401E7	265.1799213186594
4.08600465E7	273.96928327645054
4.1370406E7	275.5940952257898
4.2359839E7	270.10233089806667
4.3380558E7	261.3566345548724
4.4401277E7	267.59072132189385
4.5421996E7	269.48803174996897
4.6442715E7	268.0435770694847
4.7463434E7	267.37606950984946
4.8484153E7	262.4169247586081
4.9504872E7	268.1289963695983
5.0525591E7	265.85639299366693
5.154631E7	269.53965541791257
5.2132722E7	269.4123376623377
5.26430815E7	268.51554422491324
5.3587748E7	269.75810267329075
5.4608467E7	269.54665424623505
5.5629186E7	271.5069270833333
5.6649905E7	258.9875848282393
5.7670624E7	268.5006649320613
5.8691343E7	269.80027886594513
5.9712062E7	257.3059968228753
6.0732781E7	265.20846500543956
6.17535E7	265.71491152227793
6.24094815E7	263.13496503496503
6.2919841E7	264.4573875802998
6.3794938E7	266.03710227898273
6.4815657E7	268.8257285166314
6.5836376E7	261.65113035392574
6.6857095E7	264.52505978000954
6.7877814E7	264.50565968841283
6.8898533E7	263.04135012491713
6.9919252E7	277.6783090251124
7.0939971E7	285.47826703538254
7.1904594E7	262.04374634906213
7.24149535E7	267.29118964659034
7.2981409E7	274.92521114864866
7.4002128E7	280.0213032995343
7.5022847E7	262.46064539175995
7.6043566E7	262.6370753323486
7.7064285E7	268.01042285111157
7.8085004E7	267.5652012711864
7.9105723E7	276.47572926162263
7.9997623E7	272.69749719835636
8.05079825E7	269.0841073271414
8.1147161E7	260.30474433855926
8.216788E7	262.68219025176734
8.3188599E7	277.4821973550356
8.4209318E7	270.7923288127132
8.5230037E7	279.7591090928749
8.6250756E7	288.1892074655126
8.7271475E7	286.5200694293773
8.78641845E7	267.5856236786469
8.8374544E7	278.5595050345748
8.9312913E7	267.040020980855
9.0333632E7	266.83893691962857
9.1354351E7	265.26829771859195
9.237507E7	270.2650223038573
9.3395789E7	271.5224426892699
9.4416508E7	260.4172454684059
9.5112036E7	265.1448504983389
9.56223955E7	270.98013468013465
9.6457946E7	254.3200841452613
9.7478665E7	260.94774995817767
9.8499384E7	265.32912600763683
9.9520103E7	258.6020999079937
1.00540822E8	261.38894975739555
1.01386574E8	269.17144248721485
1.018969335E8	251.78022743095846
1.0258226E8	266.30694025347015
1.03602979E8	271.78078874538744
1.04623698E8	264.82372518721024
1.05644417E8	262.38064117737866
1.06665136E8	267.6362506215813
1.076372215E8	266.4057175859082
1.08147581E8	258.1445839144584
1.08706574E8	263.7219613000188
1.09727293E8	262.75697266993694
1.10748012E8	263.107776998219
1.11768731E8	270.151966138722
1.1278945E8	271.7933909631537
1.13638349E8	261.6067654776257
1.141487085E8	294.1949300699301
1.14830888E8	285.6608014817309
1.15851607E8	274.4206317113717
1.16872326E8	276.56310036435906
1.17893045E8	276.77259796274205
1.18913764E8	282.5352688397443
1.196339415E8	284.5414890950113
1.20144301E8	266.148012082619
1.20955202E8	267.8104028728538
1.21975921E8	264.4975175644028
1.2299664E8	266.29631184093176
1.24017359E8	265.58413887342476
1.246429705E8	270.49317287664894
1.2515333E8	280.74105163129553
1.26058797E8	273.6180546302465
1.27079516E8	282.6473631172321
1.28100235E8	291.9939213349225
1.290844785E8	275.8467943380516
1.29594838E8	272.50757575757575
1.30141673E8	249.5136285891044
1.31162392E8	268.11535700480425
1.32183111E8	268.5040616162224
1.3320383E8	273.472471717518
1.33904959E8	280.4939808763844
1.344153185E8	271.1035161744023
1.35245268E8	268.22790349513446
1.36265987E8	278.72088197146564
1.37286706E8	282.46261551386164
1.379154055E8	280.49909208819713
1.38425765E8	260.89767725333513
1.39328144E8	270.25951411318636
1.40348863E8	263.81155923847484
1.413579265E8	263.3956432797037
1.41868286E8	283.28247422680414
1.42390301E8	260.4552618081783
1.4341102E8	264.7929277235722
1.44431739E8	265.85214297094905
1.452602935E8	272.1092762780012
1.45770653E8	268.6199151876865
1.46473177E8	267.9143427264321
1.47493896E8	265.1263027161294
1.48514615E8	267.35442524069134
1.491610745E8	262.1684227856437
1.49671434E8	261.0916501275872
1.50556053E8	263.518812956745
1.51576772E8	267.4272351421189
1.524486985E8	270.92351141445045
1.52959058E8	269.6119494290375
1.5361821E8	263.487471368085
1.54638929E8	253.38051802770846
1.55659648E8	281.6752611324904
1.562379865E8	281.4174347158218
1.56748346E8	278.1071320731928
1.57701086E8	269.7435458525087
1.58721805E8	269.1054964539007
1.59504311E8	267.61709314227227
1.600146705E8	260.6500204666394
1.60763243E8	264.75511898173767
1.61783962E8	263.71512878219556
1.62676022E8	261.48308130887455
1.631863815E8	258.05318091451295
1.638254E8	265.36883432868837
1.64846119E8	263.572802359882
1.65790573E8	265.3000735925426
1.663009325E8	271.98612395929695
1.66887557E8	264.0932020916641
1.67908276E8	266.1645596144444
1.687668165E8	267.09880046433636
1.69277176E8	278.06462752836705
1.69949714E8	281.40115305932676
1.70970433E8	284.412027972028
1.71720922E8	289.05245901639347
1.722312815E8	280.7239704739705
1.73011871E8	269.2830188679245
1.73949528E8	284.2332903225807
1.744598875E8	264.4660347551343
1.75053309E8	266.1757175014069
1.76074028E8	269.56462282505976
1.76602689E8	283.13432835820896
1.771130485E8	262.3010318998481
1.78115466E8	268.5317229479911
1.787021015E8	285.2843621399177
1.79212461E8	266.21425722263376
1.80156904E8	264.8417949951877
1.80794673E8	285.15645161290325
1.813050325E8	265.3018505825908
1.82198342E8	266.65350394881534
1.827149935E8	219.35625
1.83225353E8	268.25451161741483
1.84101867E8	254.6809419434609
1.846122265E8	279.3993493289955
1.85260499E8	283.89057781356956
1.85946661E8	270.8488869231903
1.864570205E8	268.61905737704916
1.87214185E8	282.188081339406
1.877245445E8	270.26100037608126
1.88322656E8	263.9561855670103
1.88970029E8	271.4795838241068
1.894803885E8	232.9187729417934
1.90149192E8	266.3087971274686
1.906595515E8	265.03657092093573
1.91312477E8	269.7440215806358
1.918228365E8	312.8289936664321
1.92405532E8	262.35239861905495
1.92970815E8	266.04006608839325
1.934811745E8	262.9488305902735
1.941148915E8	272.4159862483885
1.94625251E8	263.2894036400259
1.95223345E8	274.3295917518916
1.957337045E8	266.48439319822967
1.961788765E8	268.7958544586937
1.96689236E8	285.11181583274606
1.97131581E8	282.91154090044387
1.97615106E8	258.0520100720674
1.97992652E8	265.50453172205437
1.98305792E8	236.5320211960636
1.988161515E8	287.99988012467037
1.991212075E8	282.1935064935065
1.994436275E8	266.6474096984425
1.99872985E8	263.87953941541184
2.000851115E8	270.10876132930514
2.00263134E8	289.3041253597697
2.005261155E8	283.76325524044387
2.00738718E8	273.11379986919553
2.00938567E8	289.7230790607197
2.010583015E8	272.42294520547944
2.0114868E8	287.4399542508578
2.01286268E8	258.4082421120412
2.01415191E8	291.04222520107237
2.015211975E8	277.10072314049586
2.01614299E8	300.62264150943395
2.01703287E8	288.3628318584071
2.017861025E8	324.6511627906977
2.018642115E8	325.46774193548384
2.019370895E8	304.6051779935275
2.020049135E8	294.4110344827586
2.020668635E8	253.57894736842104
2.020987075E8	248.88372093023256
2.021249785E8	278.2921646746348
2.021737895E8	309.04842105263157
2.022239985E8	278.2173913043478
2.02271757E8	280.185393258427
2.023186845E8	291.4375
2.02364446E8	289.77777777777777
2.024089195E8	286.24068322981367
2.02452443E8	287.47222222222223
2.02494437E8	279.9274193548387
2.02534017E8	317.6811594202899
2.025722765E8	308.5151515151515
2.026094615E8	302.3362831858407
2.026450565E8	276.0285714285714
2.02679708E8	299.9230769230769
2.02712767E8	276.375
2.02743079E8	313.72067039106145
2.02771272E8	260.9356725146199
2.027983955E8	249.7258064516129
2.02824104E8	297.5
2.028484075E8	316.22857142857146
2.028692335E8	71.33333333333333
2.028819085E8	261.8970588235294
2.03004407E8	266.6289655172414
2.03633441E8	264.7073831924733
2.0465416E8	265.1199895717917
2.05674879E8	267.62944369063774
2.06695598E8	263.7159149551037
2.07716317E8	266.26077063106794
2.08737036E8	266.8355630734533
2.09757755E8	265.520497191347
2.10778474E8	269.6664603960396
2.11799193E8	269.353598212861
2.12819912E8	271.79168346097003
2.13840631E8	275.32251227130746
2.1486135E8	272.6317785969974
2.15882069E8	271.21718414992455
2.16902788E8	279.56768637301514
2.17923507E8	286.49925112331505
2.18944226E8	275.7134704711347
2.19487071E8	274.8392370572207
2.199974305E8	265.60904713784697
2.20985664E8	269.5211822660099
2.22006383E8	270.12898217723404
2.23027102E8	267.4650739121382
2.24047821E8	265.84271780093104
2.2506854E8	268.5428299809867
2.26089259E8	264.29795994759496
2.27109978E8	271.1864716636197
2.28130697E8	265.9011316930353
2.29151416E8	266.7920959633667
2.30054359E8	263.5014741531809
2.305647185E8	277.77962802768167
2.31192854E8	268.9019014693172
2.32213573E8	271.4617079043082
2.33234292E8	268.11164755582377
2.34255011E8	264.23006764919063
2.3527573E8	268.55053003533567
2.36296449E8	268.37678027698655
2.37317168E8	269.92196776929603
2.38337887E8	269.1924142446985
2.390642375E8	263.3205759757484
2.39574597E8	266.8499505440158
2.40379325E8	274.46656779934233
2.41400044E8	249.80353066504338
2.42420763E8	269.8040201005025
2.43441482E8	270.5443022621141
2.44462201E8	275.70125759260844
2.4548292E8	269.6312205343112
2.46503639E8	267.0234015879649
2.47055125E8	241.14823874755382
2.475654845E8	265.7976859504132
2.48545077E8	263.3764944732687
2.49565796E8	263.66813562836995
2.50586515E8	267.66738379946963
2.51607234E8	254.2165052753288
2.52562442E8	273.44634230503794
2.530728015E8	290.18284260268996
2.53648672E8	262.4751393736119
2.54669391E8	272.209047650088
2.5569011E8	278.92787898157025
2.56710829E8	279.3625442784537
2.57731548E8	277.97223180407036
2.58475107E8	282.1262332872291
2.589854665E8	268.33081041166696
2.59772986E8	269.1060474787732
2.60793705E8	260.9073806078148
2.61814424E8	271.7379078225938
2.62835143E8	264.03447609227993
2.638107845E8	269.361164304864
2.64321144E8	264.7449874686717
2.64876581E8	265.1465475223396
2.658973E8	267.1232339898938
2.66918019E8	261.8244231851435
2.67938738E8	269.21355864213007
2.68959457E8	262.62372230798115
2.695718985E8	265.8051575931232
2.70082258E8	271.9616258125147
2.71000895E8	263.66026038437695
2.72021614E8	264.7961486569361
2.73042333E8	265.22860906217073
2.74063052E8	271.99402525408067
2.748221255E8	266.165780961183
2.75332485E8	267.25050483579554
2.7610449E8	258.57551987365093
2.77125209E8	272.6774916625663
2.78145928E8	276.45232158501244
2.79166647E8	261.57857974388827
2.799575615E8	264.164518727346
2.80467921E8	270.33494522846144
2.81208085E8	263.35270108043215
2.82228804E8	261.71032840989017
2.83249523E8	262.5281297516472
2.84270242E8	266.5257654966393
2.85058192E8	267.5816211334387
2.855685515E8	260.0901915264074
2.8631168E8	265.406410990269
2.87332399E8	264.95253623188404
2.88353118E8	267.1418501113035
2.89373837E8	263.76217899747314
2.900235785E8	270.1151178918169
2.90533938E8	271.40570948782533
2.91415275E8	263.75210539912166
2.92435994E8	273.0457565866169
2.93456713E8	274.5744680851064
2.944353975E8	265.3103825136612
2.94945757E8	249.82637571157494
2.95498151E8	263.1390979245554
2.9651887E8	263.6270958696033
2.97539589E8	267.3928942333971
2.98560308E8	263.4051904146366
2.99256038E8	272.5552519732848
2.997663975E8	264.5224439989541
3.00601746E8	268.87885406613503
3.01622465E8	264.88417540514774
3.02643184E8	263.77824625073384
3.035020885E8	268.66800766283524
3.04012448E8	271.2168709033913
3.04684622E8	265.7032237056333
3.05705341E8	270.516419630231
3.0672606E8	267.14915215134386
3.07645372E8	267.58702656261187
3.081557315E8	268.8075998075998
3.08767498E8	265.85700341630064
3.09788217E8	264.5654887112607
3.10808936E8	264.19032258064516
3.1165792E8	262.39819519887857
3.121682795E8	250.52724298477412
3.12850374E8	265.5575792069816
3.13871093E8	259.0105178458532
3.14891812E8	268.13152905798523
3.15660136E8	262.7496755927805
3.161704955E8	261.0420178331501
3.1693325E8	260.77465892029505
3.17953969E8	289.1428265371706
3.18974688E8	274.71332780312457
3.19635239E8	271.56109380408446
3.201455985E8	265.8331339712919
3.21016126E8	284.2839272175891
3.22036845E8	262.88597676303704
3.2297093E8	271.2269183686618
3.234812895E8	237.99844640082858
3.24078283E8	271.08328721638077
3.25099002E8	275.9850267379679
3.26119721E8	270.6379671340651
3.26761273E8	260.5634486945962
3.272716325E8	278.03105651105653
3.28161159E8	279.40056775735843
3.29181878E8	263.34116864397384
3.29948006E8	274.7097094611373
3.304583655E8	240.12241407395342
3.31223316E8	263.62713917916096
3.32244035E8	269.2870454775651
3.329484565E8	265.43493909191585
3.33458816E8	271.50251806437484
3.34285473E8	269.6730270363752
