#Position (bp)	insert size
510360.0	201.25572347748016
1531079.0	237.55760202239077
2551798.0	204.3027088772846
3572517.0	211.91499008217625
4593236.0	236.2859758330282
5613955.0	242.1633493479753
6634674.0	219.41445623342176
7655393.0	211.80076021539435
8676112.0	245.4938321536906
9696831.0	207.88751076658053
1.071755E7	191.48562810503904
1.1738269E7	219.72316753926702
1.2758988E7	226.84129846708746
1.3779707E7	215.2066265060241
1.4800426E7	215.80632306057385
1.5542849E7	252.81252461599055
1.60532085E7	164.88110946546385
1.6841864E7	180.19418861071475
1.7862583E7	192.79060181368507
1.8883302E7	228.2747222222222
1.9904021E7	199.9266680437926
2.092474E7	240.1627450980392
2.1945459E7	260.02002184200944
2.2966178E7	187.50599026581804
2.3986897E7	240.3964552238806
2.5007616E7	259.0375699440448
2.6028335E7	235.59100346020762
2.7049054E7	245.70203327171905
2.8069773E7	198.23738926053156
2.90063125E7	223.01759953837276
2.9516672E7	242.12360074626866
3.0111211E7	248.93400243309003
3.113193E7	210.77937706465315
3.2152649E7	258.8329238329238
3.3173368E7	223.47840735068914
3.4194087E7	217.07912545549192
3.5214806E7	230.59474223284397
3.6235525E7	246.05419281232173
3.7256244E7	241.78394852692176
3.8276963E7	250.1267182130584
3.9297682E7	225.04971517348525
4.0318401E7	217.72601794340926
4.08600465E7	269.61392405063293
4.1370406E7	235.18861846814602
4.2359839E7	240.70133681121618
4.3380558E7	231.43047337278105
4.4401277E7	260.0539707016191
4.5421996E7	256.9376961004034
4.6442715E7	251.37514124293784
4.7463434E7	245.93590218599482
4.8484153E7	230.797977275565
4.9504872E7	233.89326160815403
5.0525591E7	211.159565807327
5.154631E7	251.3469387755102
5.2132722E7	263.52139037433153
5.26430815E7	262.40830291970804
5.3587748E7	257.17771969944465
5.4608467E7	253.14124899490753
5.5629186E7	247.54641598119858
5.6649905E7	222.05376690276884
5.7670624E7	218.6979497545481
5.8691343E7	190.79619260918253
5.9712062E7	190.35728019576996
6.0732781E7	246.8093163538874
6.17535E7	256.8114754098361
6.24094815E7	269.0171568627451
6.2919841E7	234.16481579411246
6.3794938E7	241.2081305468079
6.4815657E7	242.32341790609507
6.5836376E7	182.96022727272728
6.6857095E7	208.0330747243773
6.7877814E7	229.21217292377702
6.8898533E7	231.8898370830101
6.9919252E7	239.92483399734397
7.0939971E7	282.8939075630252
7.1904594E7	211.44972375690608
7.24149535E7	220.28853754940712
7.2981409E7	239.3462410275784
7.4002128E7	271.88573494847225
7.5022847E7	240.5712993668978
7.6043566E7	208.90879848628194
7.7064285E7	270.29422143802384
7.8085004E7	232.83405221339387
7.9105723E7	275.6232967032967
7.9997623E7	251.0856869315462
8.05079825E7	254.8435911914173
8.1147161E7	232.3576417993853
8.216788E7	241.20070086014655
8.3188599E7	217.28786697843597
8.4209318E7	203.14592030360532
8.5230037E7	251.45928829915562
